symbol,name,type,region,marketOpen,marketClose,timezone,currency,matchScore
VGPMX,Vanguard Global Capital Cycles Investor,Mutual Fund,United States,09:30,16:00,UTC-05,USD,0.8571
CYCC,Cyclacel Pharmaceuticals Inc.,Equity,United States,09:30,16:00,UTC-05,USD,0.8571
PCYO,Pure Cycle Corporation,Equity,United States,09:30,16:00,UTC-05,USD,0.7500
CYPW,Cyclone Power Technologies Inc.,Equity,United States,09:30,16:00,UTC-05,USD,0.5714
PEZ,Invesco DWA Consumer Cyclicals Mom ETF,ETF,United States,09:30,16:00,UTC-05,USD,0.5714
CYCCP,Cyclacel Pharmaceuticals Inc.,Equity,United States,09:30,16:00,UTC-05,USD,0.2500
OZON,Cyclo3pss Corporation,Equity,United States,09:30,16:00,UTC-05,USD,0.1765
FSUAOX,FT 6273: Cyclical Strength Port,Mutual Fund,United States,09:30,16:00,UTC-05,USD,0.1765
CYCA,Cytta Corp.,Equity,United States,09:30,16:00,UTC-05,USD,0.1463
FHPWTX,FT 7422: Cyclical Strength Port,Mutual Fund,United States,09:30,16:00,UTC-05,USD,0.1429
