symbol,name,type,region,marketOpen,marketClose,timezone,currency,matchScore
XOM,Exxon Mobil Corporation,Equity,United States,09:30,16:00,UTC-05,USD,0.8000
EXEL,Exelixis Inc.,Equity,United States,09:30,16:00,UTC-05,USD,0.8000
EXAS,Exact Sciences Corporation,Equity,United States,09:30,16:00,UTC-05,USD,0.6667
EXC,Exelon Corporation,Equity,United States,09:30,16:00,UTC-05,USD,0.6667
EX1.AUS,Exopharm Limited,Equity,Australia,10:00,16:00,UTC+11,AUD,0.6667
EXPE,Expedia Group Inc.,Equity,United States,09:30,16:00,UTC-05,USD,0.6667
ESRX,Express Scripts Holding Company,Equity,United States,09:30,16:00,UTC-05,USD,0.6667
XONE,The ExOne Company,Equity,United States,09:30,16:00,UTC-05,USD,0.5000
EXK,Endeavour Silver Corp.,Equity,United States,09:30,16:00,UTC-05,USD,0.4000
EXTR,Extreme Networks Inc.,Equity,United States,09:30,16:00,UTC-05,USD,0.3333
