symbol,name,type,region,marketOpen,marketClose,timezone,currency,matchScore
FEWP,Far East Wind Power Corp.,Equity,United States,09:30,16:00,UTC-05,USD,0.8571
FEWYJX,FT 6869: SMid High Dividend Por,Mutual Fund,United States,09:30,16:00,UTC-05,USD,0.7500
FEWKAX,FT 7107: First Trust ETF Alloca,Mutual Fund,United States,09:30,16:00,UTC-05,USD,0.6667
FEWZPX,The First Trust Combined Series,Mutual Fund,United States,09:30,16:00,UTC-05,USD,0.6667
FEWHUX,FT 6593: Investment Grade Selec,Mutual Fund,United States,09:30,16:00,UTC-05,USD,0.6667
FEWTHX,FT 7358: Global Dividend Portfo,Mutual Fund,United States,09:30,16:00,UTC-05,USD,0.6667
FEW.HAM,FUNKWERK O.N.,Equity,Hamburg,08:00,20:00,UTC+01,EUR,0.6667
FEW.FRK,Funkwerk AG,Equity,Frankfurt,08:00,20:00,UTC+01,EUR,0.6667
FEW.BER,FUNKWERK O.N.,Equity,Berlin,08:00,20:00,UTC+01,EUR,0.6667
FEW.DUS,FUNKWERK O.N.,Equity,Dusseldorf,08:30,20:00,UTC+01,EUR,0.6667
