symbol,name,type,region,marketOpen,marketClose,timezone,currency,matchScore
IDV,iShares International Select Dividend ETF,ETF,United States,09:30,16:00,UTC-05,USD,1.0000
IDVV,International Endeavors Corp,Equity,United States,09:30,16:00,UTC-05,USD,0.8571
IDVNSX,Dividend Sustainability Strateg,Mutual Fund,United States,09:30,16:00,UTC-05,USD,0.8571
IDVALX,Dividend Income & Value Portfol,Mutual Fund,United States,09:30,16:00,UTC-05,USD,0.6667
IDVSSX,Dividend Sustainability Strateg,Mutual Fund,United States,09:30,16:00,UTC-05,USD,0.6667
IDVDDX,Dividend Sustainability Portfol,Mutual Fund,United States,09:30,16:00,UTC-05,USD,0.6667
IDVC,Infrastructure Developments Corp.,Equity,United States,09:30,16:00,UTC-05,USD,0.6667
IDVSYX,Dividend Sustainability Portfol,Mutual Fund,United States,09:30,16:00,UTC-05,USD,0.6667
IDVSTX,Dividend Sustainability Portfol,Mutual Fund,United States,09:30,16:00,UTC-05,USD,0.6667
IDVHAX,Diversified Healthcare Portfoli,Mutual Fund,United States,09:30,16:00,UTC-05,USD,0.6667
