symbol,name,type,region,marketOpen,marketClose,timezone,currency,matchScore
EM.MIL,Emak S.p.A.,Equity,Milan,09:00,17:30,UTC+01,EUR,0.7500
BYQZ.MUN,BARINGS EM.-GBL EM ED,ETF,Munich,08:00,20:00,UTC+01,EUR,0.4444
WYZE.FRK,COMGEST GWTH EM.MKTS DLD,ETF,Frankfurt,08:00,20:00,UTC+01,EUR,0.4000
APW2.MUN,HORIZONS EM.MARI.GROW.A,ETF,Munich,08:00,20:00,UTC+01,EUR,0.2500
EL40.FRK,Deka MSCI Em. Mkts. ETF,ETF,Frankfurt/XETRA,08:00,20:00,UTC+01,EUR,0.2500
FHQF.FRK,RCGF.-.R.QI EM.CON.EQ.DEO,ETF,Frankfurt,08:00,20:00,UTC+01,EUR,0.2308
BYQZ.DUS,BARINGS EM.-GBL EM ED,ETF,Dusseldorf,08:30,20:00,UTC+01,EUR,0.2308
D5F4.DUS,DAN.INV.SICAV-GL EM.MA. A,ETF,Dusseldorf,08:30,20:00,UTC+01,EUR,0.2308
DBX1.MUN,XTR.MSCI EM.MKT.SWAP 1C,ETF,Munich,08:00,20:00,UTC+01,EUR,0.2222
FH6G.HAM,3 BANKEN EM.MKT BND-MIX,ETF,Hamburg,08:00,20:00,UTC+01,EUR,0.2143
