symbol,name,type,region,marketOpen,marketClose,timezone,currency,matchScore
MIGFX,MFS Massachusetts Inv Gr Stk A,Mutual Fund,United States,09:30,16:00,UTC-05,USD,0.7500
MIGCX,Oppenheimer Main Street C,Mutual Fund,United States,09:30,16:00,UTC-05,USD,0.7500
SMGBY,San Miguel Corporation,Equity,United States,09:30,16:00,UTC-05,USD,0.7500
WEIMX,TETON Westwood Mighty Mites I,Mutual Fund,United States,09:30,16:00,UTC-05,USD,0.7500
MIGYX,Oppenheimer Main Street Y,Mutual Fund,United States,09:30,16:00,UTC-05,USD,0.7500
MIGHX,MFS Massachusetts Inv Gr Stk R3,Mutual Fund,United States,09:30,16:00,UTC-05,USD,0.7500
WETMX,TETON Westwood Mighty Mites T,Mutual Fund,United States,09:30,16:00,UTC-05,USD,0.5000
MIGNX,MFS Massachusetts Inv Gr Stk R6,Mutual Fund,United States,09:30,16:00,UTC-05,USD,0.2500
MIGKX,MFS Massachusetts Inv Gr Stk R4,Mutual Fund,United States,09:30,16:00,UTC-05,USD,0.2500
WEMMX,TETON Westwood Mighty Mites AAA,Mutual Fund,United States,09:30,16:00,UTC-05,USD,0.2500
