symbol,name,type,region,marketOpen,marketClose,timezone,currency,matchScore
HMSY,HMS Holdings Corp.,Equity,United States,09:30,16:00,UTC-05,USD,0.8571
HMST,HomeStreet Inc.,Equity,United States,09:30,16:00,UTC-05,USD,0.8571
HMSQX,Highmore Sustainable All-Cap Eq Instl,Mutual Fund,United States,09:30,16:00,UTC-05,USD,0.7500
HMSIX,Hennessy BP Midstream Institutional,Mutual Fund,United States,09:30,16:00,UTC-05,USD,0.7500
HMSNF,Hammerson plc,Equity,United States,09:30,16:00,UTC-05,USD,0.7500
HMSFX,Hennessy BP Midstream Investor,Mutual Fund,United States,09:30,16:00,UTC-05,USD,0.7500
HMSP.JKT,PT Hanjaya Mandala Sampoerna Tbk,Equity,Jakarta,09:00,16:00,UTC+07,IDR,0.6667
HMSO.LON,Hammerson plc,Equity,United Kingdom,08:00,16:30,UTC+00,GBP,0.6667
HMSG.LON,HMS Hydraulic Machines & Systems Group plc,Equity,United Kingdom,08:00,16:30,UTC+00,GBP,0.6000
4H3A.BER,HMS NETWORKS AB,Equity,Berlin,08:00,20:00,UTC+01,EUR,0.3333
