symbol,name,type,region,marketOpen,marketClose,timezone,currency,matchScore
AZUL,Azul S.A.,Equity,United States,09:30,16:00,UTC-05,USD,0.8571
AZRE,Azure Power Global Limited,Equity,United States,09:30,16:00,UTC-05,USD,0.7500
AZRX,AzurRx BioPharma Inc.,Equity,United States,09:30,16:00,UTC-05,USD,0.7500
AZURF,Azincourt Energy Corp.,Equity,United States,09:30,16:00,UTC-05,USD,0.7500
AXDDF,Azucar Minerals Ltd.,Equity,United States,09:30,16:00,UTC-05,USD,0.5714
AZDDQ,Azure Dynamics Corp.,Equity,United States,09:30,16:00,UTC-05,USD,0.5714
AZRMF,Azure Minerals Limited,Equity,United States,09:30,16:00,UTC-05,USD,0.5714
AZUAX,AllianzGI US Equity-Hedged A,Mutual Fund,United States,09:30,16:00,UTC-05,USD,0.5000
AZRH,Azure Holding Group Corp.,Equity,United States,09:30,16:00,UTC-05,USD,0.5000
AZUPX,AllianzGI US Equity-Hedged P,Mutual Fund,United States,09:30,16:00,UTC-05,USD,0.2609
