symbol,name,type,region,marketOpen,marketClose,timezone,currency,matchScore
WP,Worldpay Inc.,Equity,United States,09:30,16:00,UTC-05,USD,1.0000
WPM,Wheaton Precious Metals Corp.,Equity,United States,09:30,16:00,UTC-05,USD,0.8000
WPRT,Westport Fuel Systems Inc.,Equity,United States,09:30,16:00,UTC-05,USD,0.8000
WPC,W. P. Carey Inc.,Equity,United States,09:30,16:00,UTC-05,USD,0.8000
WPG,Washington Prime Group Inc.,Equity,United States,09:30,16:00,UTC-05,USD,0.8000
WPX,WPX Energy Inc.,Equity,United States,09:30,16:00,UTC-05,USD,0.8000
WPP,WPP plc,Equity,United States,09:30,16:00,UTC-05,USD,0.6667
WPG-PI,Washington Prime Group Inc.,Equity,United States,09:30,16:00,UTC-05,USD,0.6667
WPFH,World Poker Fund Holdings Inc.,Equity,United States,09:30,16:00,UTC-05,USD,0.5000
WPG-PH,Washington Prime Group Inc.,Equity,United States,09:30,16:00,UTC-05,USD,0.5000
