symbol,name,type,region,marketOpen,marketClose,timezone,currency,matchScore
HMT.NSE,HMT Limited,Equity,India/NSE,09:15,15:30,UTC+5.5,INR,0.8571
HMTV,Hemisphere Media Group Inc.,Equity,United States,09:30,16:00,UTC-05,USD,0.8571
HMTA,HomeTown Bankshares Corporation,Equity,United States,09:30,16:00,UTC-05,USD,0.8571
HMTF,Home Treasure Finders Inc.,Equity,United States,09:30,16:00,UTC-05,USD,0.8571
HMTC,Homasote Company,Equity,United States,09:30,16:00,UTC-05,USD,0.8571
HMTXF,Hemostemix Inc.,Equity,United States,09:30,16:00,UTC-05,USD,0.7500
HMTM,Russell 1000 High Momentum ETF,ETF,United States,09:30,16:00,UTC-05,USD,0.7500
HMTLY,Hitachi Metals Ltd.,Equity,United States,09:30,16:00,UTC-05,USD,0.7500
HMT.TRV,Halmont Properties Corporation,Equity,Toronto Venture,09:30,16:00,UTC-05,CAD,0.6667
HMT.DUS,"HOST HOTELS+RESOR.DL 0,01",Equity,Dusseldorf,08:30,20:00,UTC+01,EUR,0.6667
