symbol,name,type,region,marketOpen,marketClose,timezone,currency,matchScore
OI,Owens-Illinois Inc.,Equity,United States,09:30,16:00,UTC-05,USD,0.4444
OMI,Owens & Minor Inc.,Equity,United States,09:30,16:00,UTC-05,USD,0.4444
OC,Owens Corning,Equity,United States,09:30,16:00,UTC-05,USD,0.4000
ORM,Owens Realty Mortgage Inc.,Equity,United States,09:30,16:00,UTC-05,USD,0.4000
O5Q.BER,"OWENS CORNING NEW  DL-,01",Equity,Berlin,08:00,20:00,UTC+01,EUR,0.3750
OIL.DUS,"OWENS-ILLINOIS  DL-,01",Equity,Dusseldorf,08:30,20:00,UTC+01,EUR,0.3333
6OM.FRK,Owens & Minor Inc.,Equity,Frankfurt,08:00,20:00,UTC+01,EUR,0.3333
O5Q.FRK,Owens Corning,Equity,Frankfurt,08:00,20:00,UTC+01,EUR,0.2727
OIL.FRK,Owens-Illinois Inc.,Equity,Frankfurt,08:00,20:00,UTC+01,EUR,0.2609
6OM.BER,OWENS + MINOR  DL 2,Equity,Berlin,08:00,20:00,UTC+01,EUR,0.2400
