symbol,name,type,region,marketOpen,marketClose,timezone,currency,matchScore
DNJR,Golden Bull Limited,Equity,United States,09:30,16:00,UTC-05,USD,0.8571
DNJYX,Dreyfus New Jersey Municipal Bond Y,Mutual Fund,United States,09:30,16:00,UTC-05,USD,0.7500
