symbol,name,type,region,marketOpen,marketClose,timezone,currency,matchScore
HMC,Honda Motor Co. Ltd.,Equity,United States,09:30,16:00,UTC-05,USD,0.6667
HNDAF,Honda Motor Co. Ltd.,Equity,United States,09:30,16:00,UTC-05,USD,0.5333
7267.TOK,Honda Motor Co. Ltd.,Equity,Tokyo,09:00,15:00,UTC+09,JPY,0.5333
6826.TOK,Honda Tsushin Kogyo Co. Ltd.,Equity,Tokyo,09:00,15:00,UTC+09,JPY,0.5333
HDM.FRK,Honda Motor Co. Ltd.,Equity,Frankfurt,08:00,20:00,UTC+01,EUR,0.4706
HONDAPOWER.BSE,Honda Siel Power Products Limited,Equity,India/Bombay,09:15,15:30,UTC+5.5,INR,0.4444
3191.TOK,Joyful Honda Co. Ltd.,Equity,Tokyo,09:00,15:00,UTC+09,JPY,0.3200
HDM.BER,HONDA MOTOR,Equity,Berlin,08:00,20:00,UTC+01,EUR,0.3200
HDM.DUS,HONDA MOTOR,Equity,Dusseldorf,08:30,20:00,UTC+01,EUR,0.3077
HDM.HAM,HONDA MOTOR,Equity,Hamburg,08:00,20:00,UTC+01,EUR,0.2424
