symbol,name,type,region,marketOpen,marketClose,timezone,currency,matchScore
GRGNF,Mako Mining Corp.,Equity,United States,09:30,16:00,UTC-05,USD,0.8571
GRGGX,DWS GNMA R,Mutual Fund,United States,09:30,16:00,UTC-05,USD,0.8571
GRGTX,Goldman Sachs Equity Income Inv,Mutual Fund,United States,09:30,16:00,UTC-05,USD,0.7500
GRGR,Green Energy Resources Inc.,Equity,United States,09:30,16:00,UTC-05,USD,0.7500
GRGRX,Goldman Sachs Equity Income R,Mutual Fund,United States,09:30,16:00,UTC-05,USD,0.7500
GRGUX,Goldman Sachs Equity Income R6,Mutual Fund,United States,09:30,16:00,UTC-05,USD,0.7500
GRGVX,Goldman Sachs Blue Chip R,Mutual Fund,United States,09:30,16:00,UTC-05,USD,0.7500
GRGDX,Goldman Sachs Enhanced Dividend Gbl Eq R6,Mutual Fund,United States,09:30,16:00,UTC-05,USD,0.7500
GRGSF,Grieg Seafood ASA,Equity,United States,09:30,16:00,UTC-05,USD,0.7500
GRGG,Green For Energy Inc.,Equity,United States,09:30,16:00,UTC-05,USD,0.7500
