symbol,name,type,region,marketOpen,marketClose,timezone,currency,matchScore
OARDX,Oppenheimer Rising Dividends A,Mutual Fund,United States,09:30,16:00,UTC-05,USD,0.8571
OARGX,Oakmark Global Service,Mutual Fund,United States,09:30,16:00,UTC-05,USD,0.7500
OARIX,Oakmark International Service,Mutual Fund,United States,09:30,16:00,UTC-05,USD,0.7500
OART,The Ohio Art Company Inc.,Equity,United States,09:30,16:00,UTC-05,USD,0.7500
OARBX,Oakmark Equity And Income Service,Mutual Fund,United States,09:30,16:00,UTC-05,USD,0.7500
OARMX,Oakmark Service,Mutual Fund,United States,09:30,16:00,UTC-05,USD,0.7500
OARLX,Oakmark Select Service,Mutual Fund,United States,09:30,16:00,UTC-05,USD,0.7500
OAREX,Oakmark International Small Cap Service,Mutual Fund,United States,09:30,16:00,UTC-05,USD,0.7500
OARFF,FORT ST JAMES NICK,Equity,United States,09:30,16:00,UTC-05,USD,0.7500
OAR.AUS,Oakdale Resources Limited,Equity,Australia,10:00,16:00,UTC+11,AUD,0.6667
