symbol,name,type,region,marketOpen,marketClose,timezone,currency,matchScore
IMSEF,ISHARES II PLC,Equity,United States,09:30,16:00,UTC-05,USD,0.7500
IMSYF,Imex Systems Inc.,Equity,United States,09:30,16:00,UTC-05,USD,0.7500
IMSAX,IMS Dividend Growth,Mutual Fund,United States,09:30,16:00,UTC-05,USD,0.7500
IMSCX,IMS Capital Value,Mutual Fund,United States,09:30,16:00,UTC-05,USD,0.7500
IMSIPX,Closed-End Strategy: Master Inc,Mutual Fund,United States,09:30,16:00,UTC-05,USD,0.7500
IMSTCX,Closed-End Strategy: Master Inc,Mutual Fund,United States,09:30,16:00,UTC-05,USD,0.6667
IMSTAX,Closed-End Strategy: Master Inc,Mutual Fund,United States,09:30,16:00,UTC-05,USD,0.6667
IMSIX,IMS Strategic Income,Mutual Fund,United States,09:30,16:00,UTC-05,USD,0.6667
IMSTOX,Closed-End Strategy: Master Mun,Mutual Fund,United States,09:30,16:00,UTC-05,USD,0.6667
IMSMUX,Closed-End Strategy: Master Mun,Mutual Fund,United States,09:30,16:00,UTC-05,USD,0.6667
