symbol,name,type,region,marketOpen,marketClose,timezone,currency,matchScore
NG,NovaGold Resources Inc.,Equity,United States,09:30,16:00,UTC-05,USD,1.0000
NGG,National Grid plc,Equity,United States,09:30,16:00,UTC-05,USD,0.8000
NGL,NGL Energy Partners LP,Equity,United States,09:30,16:00,UTC-05,USD,0.8000
NGD,New Gold Inc.,Equity,United States,09:30,16:00,UTC-05,USD,0.8000
NGHC,National General Holdings Corp.,Equity,United States,09:30,16:00,UTC-05,USD,0.8000
NGVC,Natural Grocers by Vitamin Cottage Inc.,Equity,United States,09:30,16:00,UTC-05,USD,0.6667
NGS,Natural Gas Services Group Inc.,Equity,United States,09:30,16:00,UTC-05,USD,0.6667
NGVT,Ingevity Corporation,Equity,United States,09:30,16:00,UTC-05,USD,0.6667
NGBL,Notis Global Inc.,Equity,United States,09:30,16:00,UTC-05,USD,0.6667
NGLOY,Anglo American plc,Equity,United States,09:30,16:00,UTC-05,USD,0.5714
