symbol,name,type,region,marketOpen,marketClose,timezone,currency,matchScore
011390.KOR,Busan Industrial Co. Ltd.,Equity,Korea,09:00,15:30,UTC+09,KRW,0.2857
015350.KOR,Busan City Gas Co. Ltd.,Equity,Korea,09:00,15:30,UTC+09,KRW,0.2667
F00000NVJ2.KOR,TongYang Busan Seomyeon Misojium Private Real Estate 1,Mutual Fund,Korea,09:00,15:30,UTC+09,KRW,0.1702
F00000Q4I3.KOR,SHBNPP Busan New Port Private Special Asset Infra Business,Mutual Fund,Korea,09:00,15:30,UTC+09,KRW,0.1509
KR5101967408.KOR,KIM Private Busan University BTO Infra Special Asset Money Bond 1,Mutual Fund,Korea,09:00,15:30,UTC+09,KRW,0.1379
KR5107572715.KOR,TongYang Busan Seomyeon Misojium Private Real Estate 1,Mutual Fund,Korea,09:00,15:30,UTC+09,KRW,0.1379
KR5210AJ6392.KOR,SHBNPP Busan New Port Private Special Asset Infra Business,Mutual Fund,Korea,09:00,15:30,UTC+09,KRW,0.1290
KR5233AX3972.KOR,Consus the Second Part of Busan Harber Road Private Special Asset SOC 1,Mutual Fund,Korea,09:00,15:30,UTC+09,KRW,0.1290
KR5243AJ4802.KOR,How Busan Seomyun Hotel Private Real Estate,Mutual Fund,Korea,09:00,15:30,UTC+09,KRW,0.1159
KR5321618005.KOR,AlphaAsset Busan Queendom Private Special Asset 1,Mutual Fund,Korea,09:00,15:30,UTC+09,KRW,0.1067
