symbol,name,type,region,marketOpen,marketClose,timezone,currency,matchScore
RST,Rosetta Stone Inc.,Equity,United States,09:30,16:00,UTC-05,USD,1.0000
HOML,UBS ETRACS M Rst 2xLvg ISE Excly Hbs ETN,ETF,United States,09:30,16:00,UTC-05,USD,0.7500
RSTRF,Restaurant Brands International Limited Partnership,Equity,United States,09:30,16:00,UTC-05,USD,0.7500
RSTAY,RIB Software SE,Equity,United States,09:30,16:00,UTC-05,USD,0.7500
RSTYX,Victory Tax-Exempt Y,Mutual Fund,United States,09:30,16:00,UTC-05,USD,0.7500
RSTAF,RIB Software SE,Equity,United States,09:30,16:00,UTC-05,USD,0.7500
RST.TRV,Rosita Mining Corporation,Equity,Toronto Venture,09:30,16:00,UTC-05,CAD,0.6000
RSTI.MOS,"Rosseti, Public Joint Stock Company",Equity,Moscow,10:00,18:45,UTC+03,RUB,0.6000
RSTL.BSE,Riddhi Steel and Tube Limited,Equity,India/Bombay,09:15,15:30,UTC+5.5,INR,0.1714
F0CAN06Z2W.TRT,Manulife Ideal Growth Opport RST,Mutual Fund,Toronto,09:30,16:00,UTC-05,CAD,0.1395
