symbol,name,type,region,marketOpen,marketClose,timezone,currency,matchScore
XLNX,Xilinx Inc.,Equity,United States,09:30,16:00,UTC-05,USD,0.8000
XIN,Xinyuan Real Estate Co. Ltd.,Equity,United States,09:30,16:00,UTC-05,USD,0.6667
XIACF,Xiaomi Corporation,Equity,United States,09:30,16:00,UTC-05,USD,0.6667
XIACY,Xiaomi Corporation,Equity,United States,09:30,16:00,UTC-05,USD,0.5714
XIVHX,Ivy High Income Opportunities F,Mutual Fund,United States,09:30,16:00,UTC-05,USD,0.5714
XITK,SPDR FactSet Innovative Technology ETF,ETF,United States,09:30,16:00,UTC-05,USD,0.5714
XTNY,Xiangtian (USA) Air Power Co. Ltd.,Equity,United States,09:30,16:00,UTC-05,USD,0.5714
XILSX,Pioneer ILS Interval Fund,Mutual Fund,United States,09:30,16:00,UTC-05,USD,0.5714
XISDX,PGIM Short Duration High Yield ,Mutual Fund,United States,09:30,16:00,UTC-05,USD,0.3333
XINA,SPDR MSCI China A Shares IMI,ETF,United States,09:30,16:00,UTC-05,USD,0.3333
