symbol,name,type,region,marketOpen,marketClose,timezone,currency,matchScore
TNA,Direxion Daily Small Cap Bull 3X ETF,ETF,United States,09:30,16:00,UTC-05,USD,0.8571
TZA,Direxion Daily Small Cap Bear 3X ETF,ETF,United States,09:30,16:00,UTC-05,USD,0.3333
SND,Smart Sand Inc.,Equity,United States,09:30,16:00,UTC-05,USD,0.3333
SFS,Smart & Final Stores Inc.,Equity,United States,09:30,16:00,UTC-05,USD,0.3333
IJR,iShares Core S&P Small-Cap ETF,ETF,United States,09:30,16:00,UTC-05,USD,0.3333
SGH,SMART Global Holdings Inc.,Equity,United States,09:30,16:00,UTC-05,USD,0.3333
VB,Vanguard Small-Cap ETF,ETF,United States,09:30,16:00,UTC-05,USD,0.2857
SMAR,Smartsheet Inc.,Equity,United States,09:30,16:00,UTC-05,USD,0.2400
VBR,Vanguard Small-Cap Value ETF,ETF,United States,09:30,16:00,UTC-05,USD,0.1935
PSCH,Invesco S&P SmallCap Health Care ETF,ETF,United States,09:30,16:00,UTC-05,USD,0.1818
