symbol,name,type,region,marketOpen,marketClose,timezone,currency,matchScore
XBMEX,BlackRock Health Sciences Trust,Mutual Fund,United States,09:30,16:00,UTC-05,USD,0.7500
XBM.TRT,iShares S&P/TSX Global Base Metals ETF,ETF,Toronto,09:30,16:00,UTC-05,CAD,0.6667
