symbol,name,type,region,marketOpen,marketClose,timezone,currency,matchScore
NJPA.FRK,NET 1 UEPS TECH.NEW DL-01,Equity,Frankfurt,08:00,20:00,UTC+01,EUR,0.6667
NJPA.BER,NET 1 UEPS TECH.NEW DL-01,Equity,Berlin,08:00,20:00,UTC+01,EUR,0.6000
NJPA.STG,Net 1 UEPS Technologies Inc. Re,Equity,Stuttgart,08:00,20:00,UTC+01,EUR,0.6000
