symbol,name,type,region,marketOpen,marketClose,timezone,currency,matchScore
ARHH,Assure Holdings Corp.,Equity,United States,09:30,16:00,UTC-05,USD,0.8571
ARHTF,ARHT Media Inc.,Equity,United States,09:30,16:00,UTC-05,USD,0.8571
ARHVF,Archer Limited,Equity,United States,09:30,16:00,UTC-05,USD,0.7500
ARHN,Archon Corporation,Equity,United States,09:30,16:00,UTC-05,USD,0.7500
ART.TRV,ARHT Media Inc.,Equity,Toronto Venture,09:30,16:00,UTC-05,CAD,0.7500
ARH.TRV,Altima Resources Ltd.,Equity,Toronto Venture,09:30,16:00,UTC-05,CAD,0.6667
VE3P.STG,Arht Media Inc. Registered Shar,Equity,Stuttgart,08:00,20:00,UTC+01,EUR,0.5000
ARH.JOH,ARB Holdings Limited,Equity,Johannesburg,09:00,17:00,UTC+02,ZAR,0.3333
VE3P.FRK,ARHT Media Inc.,Equity,Frankfurt,08:00,20:00,UTC+01,EUR,0.3333
VE3P.BER,ARHT MEDIA INC.,Equity,Berlin,08:00,20:00,UTC+01,EUR,0.1765
