symbol,name,type,region,marketOpen,marketClose,timezone,currency,matchScore
MLP,Maui Land & Pineapple Company Inc.,Equity,United States,09:30,16:00,UTC-05,USD,1.0000
AMLP,Alerian MLP ETF,ETF,United States,09:30,16:00,UTC-05,USD,0.8571
AMZA,InfraCap MLP ETF,ETF,United States,09:30,16:00,UTC-05,USD,0.8571
KYN,Kayne Anderson MLP/Midstream Investment Company,Equity,United States,09:30,16:00,UTC-05,USD,0.7500
AMJ,JPMorgan Alerian MLP ETN,ETF,United States,09:30,16:00,UTC-05,USD,0.3333
CEN,Center Coast MLP & Infrastructure Fund,Equity,United States,09:30,16:00,UTC-05,USD,0.3158
NTG,"Tortoise MLP Fund, Inc",Equity,United States,09:30,16:00,UTC-05,USD,0.2400
MLPX,Global X MLP & Energy Infrastructure ETF,ETF,United States,09:30,16:00,UTC-05,USD,0.1463
GER,Goldman Sachs MLP and Energy Renaissance Fund,Equity,United States,09:30,16:00,UTC-05,USD,0.1250
MLPDX,Oppenheimer SteelPath MLP Income A,Mutual Fund,United States,09:30,16:00,UTC-05,USD,0.1200
