symbol,name,type,region,marketOpen,marketClose,timezone,currency,matchScore
XPAA.DUS,AMU.-EQ.EU.CONSERV.AE CEO,ETF,Dusseldorf,08:30,20:00,UTC+01,EUR,0.8000
XPAA.MUN,AMU.-EQ.EU.CONSERV.AE CEO,ETF,Munich,08:00,20:00,UTC+01,EUR,0.7273
XPAA.FRK,AMU.-EQ.EU.CONSERV.AE CEO,ETF,Frankfurt,08:00,20:00,UTC+01,EUR,0.7273
XPAA.BER,AMU.-EQ.EU.CONSERV.AE CEO,ETF,Berlin,08:00,20:00,UTC+01,EUR,0.7273
