symbol,name,type,region,marketOpen,marketClose,timezone,currency,matchScore
VUG,Vanguard Growth ETF,ETF,United States,09:30,16:00,UTC-05,USD,1.0000
VUG.MEX,Vanguard Growth ETF,ETF,Mexico,08:30,15:00,UTC-06,MXP,0.6667
VUG.BER,VUNANI LTD,Equity,Berlin,08:00,20:00,UTC+01,EUR,0.6667
