symbol,name,type,region,marketOpen,marketClose,timezone,currency,matchScore
ICHR,Ichor Holdings Ltd.,Equity,United States,09:30,16:00,UTC-05,USD,0.8571
ICHCX,ICON Healthcare S,Mutual Fund,United States,09:30,16:00,UTC-05,USD,0.7500
ICHKX,Guinness Atkinson China & Hong Kong,Mutual Fund,United States,09:30,16:00,UTC-05,USD,0.7500
ICHHX,Templeton Global Currency Advisor,Mutual Fund,United States,09:30,16:00,UTC-05,USD,0.7500
ICHGF,InterContinental Hotels Group PLC,Equity,United States,09:30,16:00,UTC-05,USD,0.7500
ICHIF,Ichigo Inc.,Equity,United States,09:30,16:00,UTC-05,USD,0.7500
ICHAX,ICON Healthcare A,Mutual Fund,United States,09:30,16:00,UTC-05,USD,0.7500
ICHB.MEX,"Industrias CH, S. A. B. de C. V.",Equity,Mexico,08:30,15:00,UTC-06,MXP,0.6000
ICHI.BAK,Ichitan Group Public Company Limited,Equity,Thailand,10:00,16:30,UTC+07,THB,0.6000
3067.TOK,Tokyo Ichiban Foods Co. Ltd.,Equity,Tokyo,09:00,15:00,UTC+09,JPY,0.1875
