symbol,name,type,region,marketOpen,marketClose,timezone,currency,matchScore
OHCB.STG,"OHLSON AB, CLAS Namn-Aktier B S",Equity,Stuttgart,08:00,20:00,UTC+01,EUR,0.8000
OHCB.FRK,"CLAS OHLSON B  SK1,25",Equity,Frankfurt,08:00,20:00,UTC+01,EUR,0.7273
OHCB.BER,"CLAS OHLSON B  SK1,25",Equity,Berlin,08:00,20:00,UTC+01,EUR,0.7273
