symbol,name,type,region,marketOpen,marketClose,timezone,currency,matchScore
XDJP.FRK,X Nikkei 225 ETF 1D,ETF,Frankfurt/XETRA,08:00,20:00,UTC+01,EUR,0.6667
XDJP.LON,X Nikkei 225 ETF 1D,ETF,United Kingdom,08:00,16:30,UTC+00,GBP,0.6667
XDJP.MIL,X Nikkei 225 ETF 1D,ETF,Milan,09:00,17:30,UTC+01,EUR,0.6667
XDJP.FRK,db x-trackers - Nikkei 225 UCITS ETF (DR),ETF,Frankfurt,08:00,20:00,UTC+01,EUR,0.6000
XDJP.DUS,XTR.NIKKEI 225 1D,ETF,Dusseldorf,08:30,20:00,UTC+01,EUR,0.6000
XDJP.HAM,XTR.NIKKEI 225 1D,ETF,Hamburg,08:00,20:00,UTC+01,EUR,0.6000
XDJP.MUN,XTR.NIKKEI 225 1D,ETF,Munich,08:00,20:00,UTC+01,EUR,0.6000
XDJP.STG,Xtrackers Nikkei 225 Inhaber-An,Mutual Fund,Stuttgart,08:00,20:00,UTC+01,EUR,0.6000
XDJE.FRK,XTR.NIKKEI 225 2DEOH,ETF,Frankfurt,08:00,20:00,UTC+01,EUR,0.6000
XDJE.FRK,X Nikkei 225 ETF 2D EUR H,ETF,Frankfurt/XETRA,08:00,20:00,UTC+01,EUR,0.6000
