symbol,name,type,region,marketOpen,marketClose,timezone,currency,matchScore
EQ,Equillium Inc.,Equity,United States,09:30,16:00,UTC-05,USD,1.0000
EQT,EQT Corporation,Equity,United States,09:30,16:00,UTC-05,USD,0.8000
ETRN,Equitrans Midstream Corporation,Equity,United States,09:30,16:00,UTC-05,USD,0.8000
EQM,"EQM Midstream Partners, LP",Equity,United States,09:30,16:00,UTC-05,USD,0.8000
EFX,Equifax Inc.,Equity,United States,09:30,16:00,UTC-05,USD,0.8000
EQR,Equity Residential,Equity,United States,09:30,16:00,UTC-05,USD,0.8000
EQIX,Equinix Inc. (REIT),Equity,United States,09:30,16:00,UTC-05,USD,0.6667
EQH,AXA Equitable Holdings Inc.,Equity,United States,09:30,16:00,UTC-05,USD,0.6667
EQNR,Equinor ASA,Equity,United States,09:30,16:00,UTC-05,USD,0.4000
EQC,Equity Commonwealth,Equity,United States,09:30,16:00,UTC-05,USD,0.3333
