symbol,name,type,region,marketOpen,marketClose,timezone,currency,matchScore
MVPFX,Marathon Value Portfolio,Mutual Fund,United States,09:30,16:00,UTC-05,USD,0.7500
MVP.TRV,MediaValet Inc.,Equity,Toronto Venture,09:30,16:00,UTC-05,CAD,0.7500
MVP.AUS,Medical Developments International Limited,Equity,Australia,10:00,16:00,UTC+11,AUD,0.6667
CLARICAMVPBO.TRT,Clarica MVP Bond,Mutual Fund,Toronto,09:30,16:00,UTC-05,CAD,0.3333
F000003XTQ.TRT,Clarica MVP 1987 Asia-Pacific non-RSP Eq,Mutual Fund,Toronto,09:30,16:00,UTC-05,CAD,0.3158
F000003XW9.TRT,Clarica MVP Asian Pacific RSP Equity,Mutual Fund,Toronto,09:30,16:00,UTC-05,CAD,0.2857
F000003XX7.TRT,Clarica MVP Bond,Mutual Fund,Toronto,09:30,16:00,UTC-05,CAD,0.2308
F000003XX9.TRT,Clarica MVP Equity,Mutual Fund,Toronto,09:30,16:00,UTC-05,CAD,0.2143
F000003XXC.TRT,Clarica MVP 1987 Balanced,Mutual Fund,Toronto,09:30,16:00,UTC-05,CAD,0.1538
F000003XXE.TRT,Clarica MVP 1987 Growth,Mutual Fund,Toronto,09:30,16:00,UTC-05,CAD,0.1395
