symbol,name,type,region,marketOpen,marketClose,timezone,currency,matchScore
MZDAY,Mazda Motor Corporation,Equity,United States,09:30,16:00,UTC-05,USD,0.6667
MZDAF,Mazda Motor Corporation,Equity,United States,09:30,16:00,UTC-05,USD,0.6667
7261.TOK,Mazda Motor Corporation,Equity,Tokyo,09:00,15:00,UTC+09,JPY,0.6667
MAZDA.NSE,MAZDA LTD,Equity,India/NSE,09:15,15:30,UTC+5.5,INR,0.6000
MZA.FRK,Mazda Motor Corporation,Equity,Frankfurt,08:00,20:00,UTC+01,EUR,0.5333
MAZDALTD.BSE,Mazda Limited,Equity,India/Bombay,09:15,15:30,UTC+5.5,INR,0.4444
MZA.DUS,MAZDA MOTOR CORP,Equity,Dusseldorf,08:30,20:00,UTC+01,EUR,0.4000
MZA.BER,MAZDA MOTOR CORP,Equity,Berlin,08:00,20:00,UTC+01,EUR,0.4000
MZA.HAM,MAZDA MOTOR CORP,Equity,Hamburg,08:00,20:00,UTC+01,EUR,0.4000
MZA.MUN,MAZDA MOTOR CORP,Equity,Munich,08:00,20:00,UTC+01,EUR,0.2963
