symbol,name,type,region,marketOpen,marketClose,timezone,currency,matchScore
DO,Diamond Offshore Drilling Inc.,Equity,United States,09:30,16:00,UTC-05,USD,1.0000
DOMO,Domo Inc.,Equity,United States,09:30,16:00,UTC-05,USD,0.6667
DWDP,DowDuPont Inc.,Equity,United States,09:30,16:00,UTC-05,USD,0.6667
D,Dominion Energy Inc.,Equity,United States,09:30,16:00,UTC-05,USD,0.6667
DOCU,DocuSign Inc.,Equity,United States,09:30,16:00,UTC-05,USD,0.5714
DLTR,Dollar Tree Inc.,Equity,United States,09:30,16:00,UTC-05,USD,0.5000
DG,Dollar General Corporation,Equity,United States,09:30,16:00,UTC-05,USD,0.4000
DPZ,Domino's Pizza Inc.,Equity,United States,09:30,16:00,UTC-05,USD,0.4000
DSS,Document Security Systems Inc.,Equity,United States,09:30,16:00,UTC-05,USD,0.3333
DODGX,Dodge & Cox Stock,Mutual Fund,United States,09:30,16:00,UTC-05,USD,0.3333
