symbol,name,type,region,marketOpen,marketClose,timezone,currency,matchScore
TCDA,Tricida Inc.,Equity,United States,09:30,16:00,UTC-05,USD,0.8889
TCBK,TriCo Bancshares,Equity,United States,09:30,16:00,UTC-05,USD,0.6154
TCNGF,Tricon Capital Group Inc.,Equity,United States,09:30,16:00,UTC-05,USD,0.5000
TOLWF,Trican Well Service Ltd.,Equity,United States,09:30,16:00,UTC-05,USD,0.5000
TRICX,Catalyst/SMH Total Return Income C,Mutual Fund,United States,09:30,16:00,UTC-05,USD,0.4444
HKBV,Hat Trick Beverage Inc.,Equity,United States,09:30,16:00,UTC-05,USD,0.4000
TCW.TRT,Trican Well Service Ltd.,Equity,Toronto,09:30,16:00,UTC-05,CAD,0.4000
TCN.TRT,Tricon Capital Group Inc.,Equity,Toronto,09:30,16:00,UTC-05,CAD,0.3200
TRICOT.SAN,Empresas Tricot S.A.,Equity,Chile/Santiago,09:30,16:00,UTC-03,CLP,0.2857
1T7.MUN,"TRICIDA INC.  DL-,001",Equity,Munich,08:00,20:00,UTC+01,EUR,0.2857
