symbol,name,type,region,marketOpen,marketClose,timezone,currency,matchScore
24D.BER,DNA PLC,Equity,Berlin,08:00,20:00,UTC+01,EUR,0.8571
APDN,Applied DNA Sciences Inc.,Equity,United States,09:30,16:00,UTC-05,USD,0.8571
DNAXD,DNA Brands Inc.,Equity,United States,09:30,16:00,UTC-05,USD,0.8571
DNAG,DNAPrint Genomics Inc.,Equity,United States,09:30,16:00,UTC-05,USD,0.7500
DNAD,DNA Dynamics Inc.,Equity,United States,09:30,16:00,UTC-05,USD,0.7500
DNAX,DNA Brands Inc.,Equity,United States,09:30,16:00,UTC-05,USD,0.7500
DNACF,DeNA Co. Ltd.,Equity,United States,09:30,16:00,UTC-05,USD,0.7500
DNAIX,Dunham Appreciation & Income N,Mutual Fund,United States,09:30,16:00,UTC-05,USD,0.6667
DNAVX,Dunham Dynamic Macro N,Mutual Fund,United States,09:30,16:00,UTC-05,USD,0.6000
DNAX.TRV,BLOCKStrain Technology Corp.,Equity,Toronto Venture,09:30,16:00,UTC-05,CAD,0.5714
