symbol,name,type,region,marketOpen,marketClose,timezone,currency,matchScore
AMP,Ameriprise Financial Inc.,Equity,United States,09:30,16:00,UTC-05,USD,1.0000
AMPE,Ampio Pharmaceuticals Inc.,Equity,United States,09:30,16:00,UTC-05,USD,0.8571
APH,Amphenol Corporation,Equity,United States,09:30,16:00,UTC-05,USD,0.8571
APHB,AmpliPhi Biosciences Corporation,Equity,United States,09:30,16:00,UTC-05,USD,0.8000
AP,Ampco-Pittsburgh Corporation,Equity,United States,09:30,16:00,UTC-05,USD,0.6667
AMPH,Amphastar Pharmaceuticals Inc.,Equity,United States,09:30,16:00,UTC-05,USD,0.5714
IBUY,Amplify Online Retail ETF,ETF,United States,09:30,16:00,UTC-05,USD,0.2857
BLOK,Amplify Transformational Data Shrg ETF,ETF,United States,09:30,16:00,UTC-05,USD,0.2857
BATT,Amplify Advcd Btty Mtls and Matrls ETF,ETF,United States,09:30,16:00,UTC-05,USD,0.2143
SWAN,Amplify BlackSwan Gr & Trsry Cor ETF,ETF,United States,09:30,16:00,UTC-05,USD,0.1463
