symbol,name,type,region,marketOpen,marketClose,timezone,currency,matchScore
PFA,PowerShares Dynamic Developed I,ETF,United States,09:30,16:00,UTC-05,USD,1.0000
PFANX,PIMCO Preferred and Capital Secs A,Mutual Fund,United States,09:30,16:00,UTC-05,USD,0.7500
PFADX,RiskPro PFG 0-15 R,Mutual Fund,United States,09:30,16:00,UTC-05,USD,0.7500
PFAOX,RiskPro Alternative 0-15 R,Mutual Fund,United States,09:30,16:00,UTC-05,USD,0.7500
PFAPX,PIMCO RAE Fundamental Advantage PLUS I2,Mutual Fund,United States,09:30,16:00,UTC-05,USD,0.7500
PFAAX,Pacific Funds Large-Cap Value A,Mutual Fund,United States,09:30,16:00,UTC-05,USD,0.7500
PFACX,Pacific Funds Small-Cap C,Mutual Fund,United States,09:30,16:00,UTC-05,USD,0.7500
PFATX,PIMCO RAE Fundamental AdvantagePLUS Inst,Mutual Fund,United States,09:30,16:00,UTC-05,USD,0.7500
PFAFX,Principal International I A,Mutual Fund,United States,09:30,16:00,UTC-05,USD,0.7500
PBB.FRK,Deutsche Pfandbriefbank AG,Equity,Frankfurt/XETRA,08:00,20:00,UTC+01,EUR,0.2222
