symbol,name,type,region,marketOpen,marketClose,timezone,currency,matchScore
SEOAY,Stora Enso Oyj,Equity,United States,09:30,16:00,UTC-05,USD,0.6000
NKRKY,Nokian Renkaat Oyj,Equity,United States,09:30,16:00,UTC-05,USD,0.5455
UPMKY,UPM-Kymmene Oyj,Equity,United States,09:30,16:00,UTC-05,USD,0.5000
KNYJY,KONE Oyj,Equity,United States,09:30,16:00,UTC-05,USD,0.5000
UPMKF,UPM-Kymmene Oyj,Equity,United States,09:30,16:00,UTC-05,USD,0.5000
YITYY,YIT Oyj,Equity,United States,09:30,16:00,UTC-05,USD,0.3333
PIHLF,Pihlajalinna Oyj,Equity,United States,09:30,16:00,UTC-05,USD,0.3333
LASKF,Lassila & Tikanoja Oyj,Equity,United States,09:30,16:00,UTC-05,USD,0.3158
SAXPF,Sampo Oyj,Equity,United States,09:30,16:00,UTC-05,USD,0.2857
NTOIF,Neste Oyj,Equity,United States,09:30,16:00,UTC-05,USD,0.2400
