symbol,name,type,region,marketOpen,marketClose,timezone,currency,matchScore
508807.BSE,IST Limited,Equity,India/Bombay,09:15,15:30,UTC+5.5,INR,0.8571
STAR,iStar Inc.,Equity,United States,09:30,16:00,UTC-05,USD,0.8571
ISTR,Investar Holding Corporation,Equity,United States,09:30,16:00,UTC-05,USD,0.7500
ISTB,iShares Core 1-5 Year USD Bond ETF,ETF,United States,09:30,16:00,UTC-05,USD,0.7500
ISTIX,Ivy Science And Technology I,Mutual Fund,United States,09:30,16:00,UTC-05,USD,0.7500
STAR-PI,iStar Inc.,Equity,United States,09:30,16:00,UTC-05,USD,0.5714
STAR-PD,iStar Inc.,Equity,United States,09:30,16:00,UTC-05,USD,0.4615
ISTNX,Ivy Science And Technology N,Mutual Fund,United States,09:30,16:00,UTC-05,USD,0.4615
STAR-PG,iStar Inc.,Equity,United States,09:30,16:00,UTC-05,USD,0.4615
ISTAX,ICON Long/Short A,Mutual Fund,United States,09:30,16:00,UTC-05,USD,0.4286
