symbol,name,type,region,marketOpen,marketClose,timezone,currency,matchScore
DEA,Easterly Government Properties Inc.,Equity,United States,09:30,16:00,UTC-05,USD,1.0000
DF,Dean Foods Company,Equity,United States,09:30,16:00,UTC-05,USD,0.5714
DASCX,Dean Small Cap Value,Mutual Fund,United States,09:30,16:00,UTC-05,USD,0.5000
DEEL,Deal a Day Group Corp.,Equity,United States,09:30,16:00,UTC-05,USD,0.5000
RCKXF,Rocky Mountain Dealerships Inc.,Equity,United States,09:30,16:00,UTC-05,USD,0.5000
DALCX,Dean Mid Cap Value,Mutual Fund,United States,09:30,16:00,UTC-05,USD,0.5000
DRDAX,Dearborn Partners Rising Dividend A,Mutual Fund,United States,09:30,16:00,UTC-05,USD,0.4000
DRDCX,Dearborn Partners Rising Dividend C,Mutual Fund,United States,09:30,16:00,UTC-05,USD,0.2500
DRDIX,Dearborn Partners Rising Dividend I,Mutual Fund,United States,09:30,16:00,UTC-05,USD,0.2500
DEAI34.SAO,Delta Air Lines Inc.,Equity,Brazil/Sao Paolo,10:00,17:30,UTC-02,BRL,0.1765
