symbol,name,type,region,marketOpen,marketClose,timezone,currency,matchScore
NNBR,NN Inc.,Equity,United States,09:30,16:00,UTC-05,USD,0.8000
NNA,Navios Maritime Acquisition Corporation,Equity,United States,09:30,16:00,UTC-05,USD,0.8000
NNDM,Nano Dimension Ltd.,Equity,United States,09:30,16:00,UTC-05,USD,0.8000
NNN,National Retail Properties Inc.,Equity,United States,09:30,16:00,UTC-05,USD,0.6667
NNVC,NanoViricides Inc.,Equity,United States,09:30,16:00,UTC-05,USD,0.6667
NNI,Nelnet Inc.,Equity,United States,09:30,16:00,UTC-05,USD,0.6667
NNSR,NanoSensors Inc.,Equity,United States,09:30,16:00,UTC-05,USD,0.6667
NNOMF,Nano One Materials Corp.,Equity,United States,09:30,16:00,UTC-05,USD,0.6667
NNUP,Nocopi Technologies Inc.,Equity,United States,09:30,16:00,UTC-05,USD,0.6667
NNLX,NanoLogix Inc.,Equity,United States,09:30,16:00,UTC-05,USD,0.5714
