symbol,name,type,region,marketOpen,marketClose,timezone,currency,matchScore
CIHEX,Calamos Hedged Equity Income I,Mutual Fund,United States,09:30,16:00,UTC-05,USD,0.8571
CIHKY,China Merchants Bank Co. Ltd.,Equity,United States,09:30,16:00,UTC-05,USD,0.7500
CIHHF,China Merchants Bank Co. Ltd.,Equity,United States,09:30,16:00,UTC-05,USD,0.7500
CIHYX,Calamos High Income Opportunities I,Mutual Fund,United States,09:30,16:00,UTC-05,USD,0.7500
CIHRX,Cullen International High Dividend R1,Mutual Fund,United States,09:30,16:00,UTC-05,USD,0.7500
CIHCX,Cullen International High Dividend C,Mutual Fund,United States,09:30,16:00,UTC-05,USD,0.7500
CIHPX,Cullen International High Dividend R2,Mutual Fund,United States,09:30,16:00,UTC-05,USD,0.7500
CIHDX,Cullen International High Dividend Retl,Mutual Fund,United States,09:30,16:00,UTC-05,USD,0.7500
CIHIX,Cullen International High Dividend I,Mutual Fund,United States,09:30,16:00,UTC-05,USD,0.7500
CIHD,Changda International Holdings Inc.,Equity,United States,09:30,16:00,UTC-05,USD,0.7500
