symbol,name,type,region,marketOpen,marketClose,timezone,currency,matchScore
JHCPX,JHFunds 2 Capital Appreciation NAV,Mutual Fund,United States,09:30,16:00,UTC-05,USD,0.7500
JHCBX,JHancock Bond C,Mutual Fund,United States,09:30,16:00,UTC-05,USD,0.7500
JHCIX,John Hancock Variable Insurance,Mutual Fund,United States,09:30,16:00,UTC-05,USD,0.7500
JHCCX,JHancock Absolute Return Currency R2,Mutual Fund,United States,09:30,16:00,UTC-05,USD,0.7500
JHC.AUS,Japara Healthcare Limited,Equity,Australia,10:00,16:00,UTC+11,AUD,0.6667
JHC-H.TRV,Jinhua Capital Corporation,Equity,Toronto Venture,09:30,16:00,UTC-05,CAD,0.6000
FK4C.BER,JHC-J.H.OPPORT.ALP. ADLA,ETF,Berlin,08:00,20:00,UTC+01,EUR,0.2308
FK4A.BER,JHC-J.H.BALANCED AEOAHD,ETF,Berlin,08:00,20:00,UTC+01,EUR,0.2308
FK4A.MUN,JHC-J.H.BALANCED AEOAHD,ETF,Munich,08:00,20:00,UTC+01,EUR,0.2222
FK4B.BER,JHC-J.H.GL.LI.SC. AAEOHD,ETF,Berlin,08:00,20:00,UTC+01,EUR,0.2222
