symbol,name,type,region,marketOpen,marketClose,timezone,currency,matchScore
WEI,Weidai Ltd.,Equity,United States,09:30,16:00,UTC-05,USD,1.0000
WB,Weibo Corporation,Equity,United States,09:30,16:00,UTC-05,USD,0.6667
WTW,Weight Watchers International Inc.,Equity,United States,09:30,16:00,UTC-05,USD,0.4000
1845.HKG,Weigang Envi Tech Hldg Grp,Equity,Hong Kong,09:30,16:00,UTC+08,HKD,0.3333
RSP,Invesco S&P 500 Equal Weight ETF,ETF,United States,09:30,16:00,UTC-05,USD,0.3333
WRI,Weingarten Realty Investors,Equity,United States,09:30,16:00,UTC-05,USD,0.2500
WMK,Weis Markets Inc.,Equity,United States,09:30,16:00,UTC-05,USD,0.2069
RYT,Invesco S&P 500 Equal Weight Tech ETF,ETF,United States,09:30,16:00,UTC-05,USD,0.1714
RYU,Invesco S&P 500 Equal Weight Utilts ETF,ETF,United States,09:30,16:00,UTC-05,USD,0.1500
INDEX,Index Funds S&P 500 Equal Weight NoLoad,Mutual Fund,United States,09:30,16:00,UTC-05,USD,0.1429
