symbol,name,type,region,marketOpen,marketClose,timezone,currency,matchScore
FBH.LON,FBD Holdings plc,Equity,United Kingdom,08:00,16:30,UTC+00,GBP,0.7500
FBDIX,Franklin Biotechnology Discovery A,Mutual Fund,United States,09:30,16:00,UTC-05,USD,0.7500
FBDAX,Franklin Total Return Adv,Mutual Fund,United States,09:30,16:00,UTC-05,USD,0.7500
FBDTX,American Funds 2025 Trgt Date Retire F2,Mutual Fund,United States,09:30,16:00,UTC-05,USD,0.6667
FBDJNX,FT 6844: Preferred Income Portf,Mutual Fund,United States,09:30,16:00,UTC-05,USD,0.6667
FBDLMX,FT 6723: Global Equity Income C,Mutual Fund,United States,09:30,16:00,UTC-05,USD,0.6667
FBDALX,FT 6484: Strategic Income Advan,Mutual Fund,United States,09:30,16:00,UTC-05,USD,0.6667
FBDPMX,FBDPMX,Mutual Fund,United States,09:30,16:00,UTC-05,USD,0.6667
FBDKAX,The First Trust Combined Series,Mutual Fund,United States,09:30,16:00,UTC-05,USD,0.6667
FBDYZX,FT 6763: Technology Dividend Po,Mutual Fund,United States,09:30,16:00,UTC-05,USD,0.5000
