symbol,name,type,region,marketOpen,marketClose,timezone,currency,matchScore
PLSE,Pulse Biosciences Inc.,Equity,United States,09:30,16:00,UTC-05,USD,0.8571
PLSB,The Pulse Beverage Corporation,Equity,United States,09:30,16:00,UTC-05,USD,0.8571
PLSI,Phoenix Life Sciences International Limited,Equity,United States,09:30,16:00,UTC-05,USD,0.8571
VSMPX,Vanguard Total Stock Market Index Instl Pls,Mutual Fund,United States,09:30,16:00,UTC-05,USD,0.7500
VDIPX,Vanguard Developed Markets Index Ins Pls,Mutual Fund,United States,09:30,16:00,UTC-05,USD,0.7500
PLSTX,Pacific Funds Strategic Income A,Mutual Fund,United States,09:30,16:00,UTC-05,USD,0.7500
PLSDF,Pulse Seismic Inc.,Equity,United States,09:30,16:00,UTC-05,USD,0.7500
PLSAX,Principal Large Cap S&P 500 Index A,Mutual Fund,United States,09:30,16:00,UTC-05,USD,0.7500
PLSFX,Pacific Funds Strategic Income Adv,Mutual Fund,United States,09:30,16:00,UTC-05,USD,0.2500
PLSRX,Pacific Funds Strategic Income I,Mutual Fund,United States,09:30,16:00,UTC-05,USD,0.2500
