symbol,name,type,region,marketOpen,marketClose,timezone,currency,matchScore
CPNCX,Invesco All Cap Market Neutral C,Mutual Fund,United States,09:30,16:00,UTC-05,USD,0.8889
CPNCG.BAK,CPN Commercial Growth Leasehold Property Fund,Equity,Thailand,10:00,16:30,UTC+07,THB,0.6667
