symbol,name,type,region,marketOpen,marketClose,timezone,currency,matchScore
CHSCP,CHS Inc.,Equity,United States,09:30,16:00,UTC-05,USD,0.8889
CHSCO,CHS Inc.,Equity,United States,09:30,16:00,UTC-05,USD,0.8889
CHSCL,CHS Inc.,Equity,United States,09:30,16:00,UTC-05,USD,0.8889
CHSCM,CHS Inc.,Equity,United States,09:30,16:00,UTC-05,USD,0.8889
CHSCN,CHS Inc.,Equity,United States,09:30,16:00,UTC-05,USD,0.8889
CHSC-P.TRV,Cherry Street Capital Inc.,Equity,Toronto Venture,09:30,16:00,UTC-05,CAD,0.6667
