symbol,name,type,region,marketOpen,marketClose,timezone,currency,matchScore
BTRWX,BMO Target Retirement 2050 R3,Mutual Fund,United States,09:30,16:00,UTC-05,USD,0.7500
BTRGX,BMO Target Retirement 2020 R6,Mutual Fund,United States,09:30,16:00,UTC-05,USD,0.7500
BTRHX,BMO Target Retirement 2030 Y,Mutual Fund,United States,09:30,16:00,UTC-05,USD,0.7500
BTRKX,BMO Target Retirement 2030 R3,Mutual Fund,United States,09:30,16:00,UTC-05,USD,0.7500
BTRRX,BMO In-Retirement R3,Mutual Fund,United States,09:30,16:00,UTC-05,USD,0.7500
BTRTX,BMO In-Retirement R6,Mutual Fund,United States,09:30,16:00,UTC-05,USD,0.7500
BTRDX,BMO Target Retirement 2020 Y,Mutual Fund,United States,09:30,16:00,UTC-05,USD,0.7500
BTRMX,BMO Target Retirement 2040 Y,Mutual Fund,United States,09:30,16:00,UTC-05,USD,0.7500
BTRFX,BMO Target Retirement 2020 R3,Mutual Fund,United States,09:30,16:00,UTC-05,USD,0.7500
BTRZX,BMO Target Retirement 2050 R6,Mutual Fund,United States,09:30,16:00,UTC-05,USD,0.7500
