symbol,name,type,region,marketOpen,marketClose,timezone,currency,matchScore
MEURX,Franklin Mutual European Z,Mutual Fund,United States,09:30,16:00,UTC-05,USD,0.7500
MEU.TRT,Mackenzie Maximum Divers Dev Eurp ETF,ETF,Toronto,09:30,16:00,UTC-05,CAD,0.6667
MEUD.LON,Lyxor Core STOXX Europe 600(DR) ETF Acc,ETF,United Kingdom,08:00,16:30,UTC+00,GBP,0.6667
MEUG.LON,Lyxor MSCI Europe ETF Dist A/I,ETF,United Kingdom,08:00,16:30,UTC+00,GBP,0.6667
MEUU.LON,Lyxor MSCI Europe ETF Dist A/I,ETF,United Kingdom,08:00,16:30,UTC+00,GBP,0.6667
MEU2.FRK,Enablence Technologies Inc.,Equity,Frankfurt,08:00,20:00,UTC+01,EUR,0.6667
MEUD.MIL,Lyxor Core STOXX Europe 600(DR) ETF Acc,ETF,Milan,09:00,17:30,UTC+01,EUR,0.6667
MEU.AUS,Marmota Limited,Equity,Australia,10:00,16:00,UTC+11,AUD,0.6667
MEU.MIL,Lyxor MSCI Europe ETF Dist A/I,ETF,Milan,09:00,17:30,UTC+01,EUR,0.6667
MEU.PAR,Lyxor MSCI Europe ETF Dist A/I,ETF,Paris,09:00,17:30,UTC+01,EUR,0.6000
