symbol,name,type,region,marketOpen,marketClose,timezone,currency,matchScore
JDAIX,Janus Henderson Diversified Alts I,Mutual Fund,United States,09:30,16:00,UTC-05,USD,0.7500
JDATX,Janus Henderson Diversified Alts T,Mutual Fund,United States,09:30,16:00,UTC-05,USD,0.7500
JDASX,Janus Henderson Diversified Alts S,Mutual Fund,United States,09:30,16:00,UTC-05,USD,0.7500
JDACX,PGIM Conservative Allocation C,Mutual Fund,United States,09:30,16:00,UTC-05,USD,0.7500
JDAEX,James Alpha Managed Risk Domestic Eq A,Mutual Fund,United States,09:30,16:00,UTC-05,USD,0.7500
JDAQX,PGIM Conservative Allocation R6,Mutual Fund,United States,09:30,16:00,UTC-05,USD,0.7500
JDARX,PGIM Conservative Allocation R,Mutual Fund,United States,09:30,16:00,UTC-05,USD,0.7500
JDAAX,PGIM Growth Allocation A,Mutual Fund,United States,09:30,16:00,UTC-05,USD,0.7500
JDAZX,PGIM Conservative Allocation Z,Mutual Fund,United States,09:30,16:00,UTC-05,USD,0.7500
JDABX,PGIM Conservative Allocation B,Mutual Fund,United States,09:30,16:00,UTC-05,USD,0.7500
