region,type,symbol,name
Dusseldorf,Equity,013A.DUS,"JD.COM SP.ADR A1 DL-00002"
Dusseldorf,Equity,019.DUS,"DULUXGROUP LTD"
Dusseldorf,Equity,0C2.DUS,"CHUBU EL. PWR"
Dusseldorf,Equity,0EK2.DUS,"Ekotechnika AG"
Dusseldorf,Equity,0GM.DUS,"graceNT AG"
Dusseldorf,Equity,0WP.DUS,"WPP PLC  LS-,10"
Dusseldorf,Equity,1BR1.DUS,"URW (STAPLED SHS)  EO-,05"
Dusseldorf,Equity,1NC.DUS,"NORWEGIAN CRUISE LINE HL."
Dusseldorf,Equity,1YN.DUS,"YETI HOLDINGS INC  DL-,01"
Dusseldorf,Equity,3B7.DUS,"BEADELL RESOURCES LTD"
Dusseldorf,Equity,3EV.DUS,"BLUCORA INC.  DL-,0001"
Dusseldorf,Equity,3IC.DUS,"ICADE S.A."
Dusseldorf,Equity,3NS.DUS,"NERDS ON SITE (SUB.VTG.)"
Dusseldorf,Equity,3O1.DUS,"OROCOBRE LTD"
Dusseldorf,Equity,3S7.DUS,"SYRAH RESOURCES LTD"
Dusseldorf,Equity,6CMA.DUS,"CRODA INTL  LS -,10357143"
Dusseldorf,Equity,6LA.DUS,"LAMAR ADVERTISING A"
Dusseldorf,Equity,6MY.DUS,"MYLAN N.V.  EO -,01"
Dusseldorf,Equity,9AU.DUS,"KRYPTO AG  INH O.N."
Dusseldorf,Equity,9CV.DUS,"CEVA LOGISTICS AG  SF-,10"
Dusseldorf,Equity,9ORN.DUS,"OCEAN RIG UDW INC. A"
Dusseldorf,Equity,9PDA.DUS,"PINDUODUO INC. SP.ADR-4"
Dusseldorf,Equity,A44.DUS,"AENA SME S.A.  EO 10"
Dusseldorf,Equity,A8A.DUS,"JDC GROUP AG O.N."
Dusseldorf,Equity,AA9.DUS,"ALFA LAVAL AB  SK 2,5"
Dusseldorf,Equity,AACA.DUS,"AALBERTS IND. NV  EO-,25"
Dusseldorf,Equity,AAD.DUS,"AMADEUS FIRE AG"
Dusseldorf,Equity,AAG.DUS,"AUMANN AG  INH O.N."
Dusseldorf,Equity,AAH.DUS,"AHLERS AG NA O.N."
Dusseldorf,Equity,AAQ.DUS,"AAP IMPLANTATE AG"
Dusseldorf,Equity,ABEC.DUS,"ALPHABET INC.CL C DL-,001"
Dusseldorf,Equity,ABJ.DUS,"ABB LTD. NA  SF 0,12"
