region,type,symbol,name
Taiwan,Mutual Fund,31920832C.TWN,"Franklin Templeton SinoAm Glb AgBd USD A"
Taiwan,Mutual Fund,38530129A.TWN,"Manulife Glb Dym Ast Allt FoF TWD A ACC"
Taiwan,Mutual Fund,38530129B.TWN,"Manulife Glb Dym Ast Allt FoF TWD B Inc"
Taiwan,Mutual Fund,38530129C.TWN,"Manulife Glb Dym Ast Allt FoF USD A ACC"
Taiwan,Mutual Fund,38530388A.TWN,"CTBC Multiple Income Fund"
Taiwan,Mutual Fund,38530388B.TWN,"CTBC Multiple Income Fund B"
Taiwan,Mutual Fund,38552137B.TWN,"Allianz Global Invst All Ssns Gr FOF USD"
Taiwan,Mutual Fund,38590907A.TWN,"KGI Economic Moat Fund"
Taiwan,Mutual Fund,38647774B.TWN,"Allianz Global Investors Target IncB TWD"
Taiwan,Mutual Fund,38647774D.TWN,"Allianz Global Investors Target IncB USD"
Taiwan,Mutual Fund,38648529A.TWN,"Capital Global Abundant Inc FOF TWD Acc"
Taiwan,Mutual Fund,38648529B.TWN,"Capital Global Abundant Inc FOF TWD Inc"
Taiwan,Mutual Fund,38648529C.TWN,"Capital Global Abundant Income Fund Of Fund"
Taiwan,Mutual Fund,38648529D.TWN,"Capital Global Abundant Inc FOF USD Inc"
Taiwan,Mutual Fund,38648871A.TWN,"Jih Sun China High Yield Bond Fund"
Taiwan,Mutual Fund,38648871B.TWN,"Jih Sun China High Yield Bond B TWD"
Taiwan,Mutual Fund,38654726A.TWN,"CTBC Global Dividend Appreciation Fund"
Taiwan,Mutual Fund,38654726B.TWN,"CTBC Global Dividend Appreciation Inc"
Taiwan,Mutual Fund,42303511A.TWN,"Fuh Hwa China New Economy A Shr Eq TWD"
Taiwan,Mutual Fund,42304758A.TWN,"Allianz Global Invs RMB Mny Market TWD"
Taiwan,Mutual Fund,AA.TWN,"ABITL Income Umbrella Fxd Inc FOF AA TWD"
Taiwan,Mutual Fund,AD.TWN,"ABITL Income Umb Mlti-ast Inc FOF AD TWD"
Taiwan,Mutual Fund,ALLIANZGLBIN.TWN,"Allianz Glb Inv All Seasons Ret FOBF TWN"
Taiwan,Mutual Fund,ASHARE.TWN,"Allianz Glbl Inv All Seasons Hvst FOBF A"
Taiwan,Mutual Fund,AT.TWN,"ABITL Emerging Market Corporate Debt AT"
Taiwan,Mutual Fund,ATWD.TWN,"TCB Global High Dividend A TWD"
Taiwan,Mutual Fund,AUSD.TWN,"Taishin North American Income Trust $ A"
