region,type,symbol,name
Jakarta,Mutual Fund,R-LQ45X.JKT,"Reksa Dana Premier ETF LQ-45"
Jakarta,Mutual Fund,XBLQ.JKT,"Reksa Dana Batavia Smart Liquid"
Jakarta,Mutual Fund,XBNI.JKT,"Reksa Dana Indeks BNI-AM Nusant"
Jakarta,Mutual Fund,XCID.JKT,"PT Ciptadana Asset Management - DIRE Properti Ritel Fund"
Jakarta,Mutual Fund,XDIF.JKT,"Reksa Dana Danareksa ETF Indone"
Jakarta,Mutual Fund,XIIC.JKT,"Premier ETF Indonesia Consumer"
Jakarta,Mutual Fund,XIJI.JKT,"Syariah Premier ETF JII"
Jakarta,Mutual Fund,XISC.JKT,"Premier ETF Indo State-Owned Companies"
Jakarta,Mutual Fund,XISI.JKT,"Premier ETF SMinfra18"
Jakarta,Mutual Fund,XISR.JKT,"Premier ETF SRI-KEHATI"
Jakarta,Mutual Fund,XMTS.JKT,"Reksa Dana ETF MNC36 Likuid"
Jakarta,Mutual Fund,XPFT.JKT,"Reksa Dana Indeks Pinnacle FTSE"
Jakarta,Mutual Fund,XPID.JKT,"PT. Pinnacle Persada Investama - Pinnacle IDX30 ETF"
Jakarta,Mutual Fund,XPLC.JKT,"Reksa Dana Pinnacle Indonesia L"
Jakarta,Mutual Fund,XPLQ.JKT,"Reksa Dana Pinnacle Enhanced Li"
Jakarta,Mutual Fund,XSBC.JKT,"Reksa Dana Indeks Simas ETF IDX"
