region,type,symbol,name
Malaysia,Equity,0002.KLA,"KOTRA INDUSTRIES BHD"
Malaysia,Equity,0005.KLA,"UCREST BERHAD"
Malaysia,Equity,0007.KLA,"PUC BERHAD"
Malaysia,Equity,0025.KLA,"YBS INTERNATIONAL BERHAD"
Malaysia,Equity,0035.KLA,"OPCOM HOLDINGS BHD"
Malaysia,Equity,0039.KLA,"GFM SERVICES BERHAD"
Malaysia,Equity,0051.KLA,"CUSCAPI BHD"
Malaysia,Equity,0053.KLA,"OSK VENTURES INTERNATIONAL BHD"
Malaysia,Equity,0059.KLA,"ECOBUILT HOLDINGS BERHAD"
Malaysia,Equity,0066.KLA,"VSOLAR GROUP BERHAD"
Malaysia,Equity,0079.KLA,"ORION IXL BERHAD"
Malaysia,Equity,0085.KLA,"MLABS SYSTEMS BHD"
Malaysia,Equity,0090.KLA,"ELSOFT RESEARCH BHD"
Malaysia,Equity,0091.KLA,"DAYA MATERIALS BHD"
Malaysia,Equity,0099.KLA,"SCICOM (MSC) BHD"
Malaysia,Equity,0111.KLA,"K-ONE TECHNOLOGY BHD"
Malaysia,Equity,0112.KLA,"MIKRO MSC BERHAD"
Malaysia,Equity,0120.KLA,"VISDYNAMICS HOLDINGS BHD"
Malaysia,Equity,0143.KLA,"KEY ASIC BHD"
Malaysia,Equity,0145.KLA,"TFP SOLUTIONS BHD"
Malaysia,Equity,0155.KLA,"MSIAN GENOMICS RES CENTRE BHD"
Malaysia,Equity,0162.KLA,"WIDAD GROUP BERHAD"
Malaysia,Equity,0165.KLA,"XOX BHD"
Malaysia,Equity,0166.KLA,"INARI AMERTRON BERHAD"
Malaysia,Equity,0172.KLA,"OCK GROUP BERHAD"
Malaysia,Equity,0178.KLA,"SEDANIA INNOVATOR BERHAD"
Malaysia,Equity,0186.KLA,"PERAK TRANSIT BERHAD"
Malaysia,Equity,0189.KLA,"MATANG BERHAD"
Malaysia,Equity,0192.KLA,"INTA BINA GROUP BERHAD"
Malaysia,Equity,0193.KLA,"KEJURUTERAAN ASASTERA BERHAD"
Malaysia,Equity,0195.KLA,"BINASAT COMMUNICATIONS BERHAD"
Malaysia,Equity,0196.KLA,"QES GROUP BERHAD"
Malaysia,Equity,0820EA.KLA,"FTSE Bursa Malaysia KLCI ETF"
Malaysia,Equity,0824EA.KLA,"MyETF MSCI Malaysia Islamic Dividend"
Malaysia,Equity,0826EA.KLA,"MyETF Thmsn Rtrs AP exJpn Islmc Agrbsnss"
Malaysia,Equity,1015.KLA,"AMMB Holdings Berhad"
Malaysia,Equity,1023.KLA,"CIMB Group Holdings Berhad"
Malaysia,Equity,1066.KLA,"RHB Capital Berhad"
Malaysia,Equity,1201.KLA,"Sumatec Resources Berhad"
Malaysia,Equity,1368.KLA,"UEM EDGENTA BERHAD"
Malaysia,Equity,1589.KLA,"Iskandar Waterfront City Berhad"
Malaysia,Equity,1694.KLA,"Menang Corp. M Bhd"
Malaysia,Equity,1783.KLA,"Selangor Properties Bhd"
Malaysia,Equity,1899.KLA,"Batu Kawan Berhad"
Malaysia,Equity,2186.KLA,"Kuchai Development Bhd"
Malaysia,Equity,2216.KLA,"IJM Plantations Berhad"
Malaysia,Equity,2224.KLA,"Selangor Dredging Bhd"
Malaysia,Equity,2283.KLA,"Zelan Berhad (27676-V)"
Malaysia,Equity,2305.KLA,"AYER HOLDINGS BERHAD"
Malaysia,Equity,2429.KLA,"Tanco Holdings Bhd"
Malaysia,Equity,2445.KLA,"Kuala Lumpur Kepong Berhad"
Malaysia,Equity,2453.KLA,"KLUANG RUBBER CO (M) BHD"
Malaysia,Equity,2569.KLA,"Sungei Bagan Rubber Co. Malaya Bhd"
Malaysia,Equity,2577.KLA,"YTL Land & Development Bhd"
Malaysia,Equity,2607.KLA,"Inch Kenneth Kajang Rubber Public Limited Company"
Malaysia,Equity,2658.KLA,"Ajinomoto Malaysia Bhd"
Malaysia,Equity,2755.KLA,"FCW Holdings Bhd"
Malaysia,Equity,2852.KLA,"Cahya Mata Sarawak Bhd"
Malaysia,Equity,2984.KLA,"FACB Industries Inc. Bhd"
Malaysia,Equity,3158.KLA,"Ynh Property Berhad"
Malaysia,Equity,3247.KLA,"GUH Holdings Berhad"
Malaysia,Equity,3336.KLA,"IJM Corporation Berhad"
Malaysia,Equity,3379.KLA,"Insas Berhad"
Malaysia,Equity,3379PA.KLA,"Insas Berhad"
Malaysia,Equity,3441.KLA,"Johan Holdings Bhd"
Malaysia,Equity,3476.KLA,"Keck Seng Malaysia Bhd"
Malaysia,Equity,3484.KLA,"Damansara Realty Bhd"
Malaysia,Equity,3522.KLA,"KIAN JOO CAN FACTORY BHD"
Malaysia,Equity,3794.KLA,"Lafarge Malaysia Berhad"
Malaysia,Equity,3816.KLA,"MISC BHD"
Malaysia,Equity,3883.KLA,"Muda Holdings Berhad"
Malaysia,Equity,3948.KLA,"DutaLand Berhad"
Malaysia,Equity,4022.KLA,"Tadmax Resources Berhad"
Malaysia,Equity,4065.KLA,"PPB Group Berhad"
Malaysia,Equity,4197.KLA,"Sime Darby Berhad"
Malaysia,Equity,4243.KLA,"WTK Holdings Bhd"
Malaysia,Equity,4251.KLA,"I-Berhad"
Malaysia,Equity,4383.KLA,"Jaya Tiasa Holdings Berhad"
Malaysia,Equity,4456.KLA,"Dagang NeXchange Berhad"
Malaysia,Equity,4588.KLA,"UMW Holdings Bhd"
Malaysia,Equity,4677.KLA,"YTL Corporation Berhad"
Malaysia,Equity,4944.KLA,"Nylex (Malaysia) Berhad"
Malaysia,Equity,4952.KLA,"Amanah Harta Tanah PNB"
Malaysia,Equity,5001.KLA,"Mieco Chipboard Bhd"
Malaysia,Equity,5024.KLA,"Hup Seng Industries Bhd"
Malaysia,Equity,5025.KLA,"NWP Holdings Berhad"
Malaysia,Equity,5026.KLA,"MHC PLANTATIONS BHD"
Malaysia,Equity,5031.KLA,"Time Dotcom Bhd."
Malaysia,Equity,5035.KLA,"Knusford Bhd"
Malaysia,Equity,5038.KLA,"KSL Holdings Bhd"
Malaysia,Equity,5041.KLA,"PBA Holdings Bhd"
Malaysia,Equity,5047.KLA,"NPC RESOURCES BHD"
Malaysia,Equity,5048.KLA,"Yi-Lai Bhd"
Malaysia,Equity,5053.KLA,"OSK Holdings Berhad"
Malaysia,Equity,5065.KLA,"Ornapaper Bhd"
Malaysia,Equity,5066.KLA,"NTPM Holdings Berhad"
Malaysia,Equity,5075.KLA,"Plenitude Berhad"
Malaysia,Equity,5079.KLA,"KBES Bhd."
Malaysia,Equity,5080.KLA,"Poh Kong Holdings Bhd"
Malaysia,Equity,5082.KLA,"Cymao Holdings Berhad"
Malaysia,Equity,5084.KLA,"Ibraco Berhad"
Malaysia,Equity,5085.KLA,"MUDAJAYA GROUP BHD"
Malaysia,Equity,5095.KLA,"HeveaBoard Bhd"
Malaysia,Equity,5099.KLA,"AirAsia Berhad"
Malaysia,Equity,5109.KLA,"YTL Hospitality REIT"
Malaysia,Equity,5110.KLA,"Uoa Real Estate Investment"
Malaysia,Equity,5113.KLA,"Rimbunan Sawit Berhad"
