region,type,symbol,name
Johannesburg,Equity,ABG.JOH,"Absa Group Limited"
Johannesburg,Equity,ABSP.JOH,"Absa Bank Limited"
Johannesburg,Equity,ADH.JOH,"ADvTECH Limited"
Johannesburg,Equity,ADW.JOH,"African Dawn Capital Limited"
Johannesburg,Equity,AEE.JOH,"African Equity Empowerment Investments Limited"
Johannesburg,Equity,AFE.JOH,"AECI Ltd"
Johannesburg,Equity,AFEP.JOH,"AECI Ltd"
Johannesburg,Equity,AFH.JOH,"Alexander Forbes Group Holdings Limited"
Johannesburg,Equity,AFX.JOH,"African Oxygen Limited"
Johannesburg,Equity,AHL.JOH,"AH-Vest Limited"
Johannesburg,Equity,AIP.JOH,"Adcock Ingram Holdings Limited"
Johannesburg,Equity,ALH.JOH,"Alaris Holdings Limited"
Johannesburg,Equity,AMIB50.JOH,"AMI Big50 ex-SA ETF"
Johannesburg,Equity,ANG.JOH,"AngloGold Ashanti Limited"
Johannesburg,Equity,APF.JOH,"Accelerate Property Fund Limited"
Johannesburg,Equity,ARH.JOH,"ARB Holdings Limited"
Johannesburg,Equity,ASHGEQ.JOH,"Ashburton Global 1200 Equity ETF"
Johannesburg,Equity,ASHINF.JOH,"Ashburton Inflation ETF"
Johannesburg,Equity,ASHMID.JOH,"Ashburton MidCap ETF"
Johannesburg,Equity,ASHT40.JOH,"Ashburton Top40 ETF"
Johannesburg,Equity,ASHWGB.JOH,"Ashburton World Government Bond ETF"
Johannesburg,Equity,ATT.JOH,"Attacq Limited"
Johannesburg,Equity,AXL.JOH,"African Phoenix Investments Limited"
Johannesburg,Equity,AXLP.JOH,"African Phoenix Investments Limited"
Johannesburg,Equity,AYO.JOH,"AYO Technology Solutions Limited"
Johannesburg,Equity,BAU.JOH,"Bauba Platinum Limited"
Johannesburg,Equity,BAW.JOH,"Barloworld Limited"
Johannesburg,Equity,BCF.JOH,"Bowler Metcalf Limited"
Johannesburg,Equity,BIL.JOH,"BHP Billiton plc"
Johannesburg,Equity,BVT.JOH,"The Bidvest Group Limited"
Johannesburg,Equity,BWZ.JOH,"Brainworks Limited"
Johannesburg,Equity,CAT.JOH,"Caxton and CTP Publishers and Printers Limited"
Johannesburg,Equity,CKS.JOH,"Crookes Brothers Limited"
Johannesburg,Equity,CLH.JOH,"City Lodge Hotels Limited"
Johannesburg,Equity,CLS.JOH,"Clicks Group Limited"
Johannesburg,Equity,DGH.JOH,"Distell Group Holdings Limited"
Johannesburg,Equity,DIB.JOH,"Dipula Income Fund Limited"
Johannesburg,Equity,DSBP.JOH,"Discovery Limited"
Johannesburg,Equity,DTA.JOH,"Delta EMD Limited"
Johannesburg,Equity,DTC.JOH,"Datatec Limited"
Johannesburg,Equity,EEL.JOH,"Efora Energy Limited"
Johannesburg,Equity,EMH.JOH,"eMedia Holdings Limited"
Johannesburg,Equity,EMN.JOH,"eMedia Holdings Limited"
Johannesburg,Equity,ENX.JOH,"enX Group Limited"
Johannesburg,Equity,EOH.JOH,"EOH Holdings Limited"
Johannesburg,Equity,EPE.JOH,"EPE Capital Partners Ltd"
Johannesburg,Equity,EPP.JOH,"EPP N.V."
Johannesburg,Equity,EXG.JOH,"eXtract Group Limited"
Johannesburg,Equity,EXX.JOH,"Exxaro Resources Limited"
Johannesburg,Equity,FFB.JOH,"Fortress REIT Limited"
Johannesburg,Equity,FGL.JOH,"Finbond Group Limited"
Johannesburg,Equity,FVT.JOH,"Fairvest Property Holdings Limited"
Johannesburg,Equity,GAI.JOH,"GAIA Infrastructure Capital Limited"
Johannesburg,Equity,GLODIV.JOH,"CoreShares S&P Global Divitrax ETF"
Johannesburg,Equity,GML.JOH,"Gemfields Group Limited"
Johannesburg,Equity,GPB.JOH,"Gemgrow Properties Limited"
Johannesburg,Equity,GPL.JOH,"Grand Parade Investments Limited"
Johannesburg,Equity,GRF.JOH,"Group Five Limited"
Johannesburg,Equity,HPB.JOH,"Hospitality Prop Fund B"
Johannesburg,Equity,HPR.JOH,"Hosken Passenger Logistics and Rail Limited"
Johannesburg,Equity,HWN.JOH,"Howden Africa Holdings Limited"
Johannesburg,Equity,IAP.JOH,"Investec Australia Property Fund"
Johannesburg,Equity,ILRP2.JOH,"Investec Limited"
Johannesburg,Equity,ISA.JOH,"ISA Holdings Limited"
Johannesburg,Equity,ISB.JOH,"Insimbi Refractory and Alloy Supplies Limited"
Johannesburg,Equity,IWE.JOH,"Interwaste Holdings Limited"
Johannesburg,Equity,JSC.JOH,"Jasco Electronics Holdings Limited"
Johannesburg,Equity,JSE.JOH,"JSE Limited"
Johannesburg,Equity,KAL.JOH,"Kaap Agri Limited"
Johannesburg,Equity,KBO.JOH,"Kibo Energy PLC"
Johannesburg,Equity,KDV.JOH,"KayDav Group Limited"
Johannesburg,Equity,KIO.JOH,"Kumba Iron Ore Limited"
Johannesburg,Equity,KST.JOH,"PSG Konsult Limited"
Johannesburg,Equity,LBH.JOH,"Liberty Holdings Limited"
Johannesburg,Equity,LEW.JOH,"Lewis Group Limited"
Johannesburg,Equity,LHC.JOH,"Life Healthcare Group Holdings Limited"
Johannesburg,Equity,LNF.JOH,"London Finance & Investment Group P.L.C."
Johannesburg,Equity,MCZ.JOH,"MC Mining Limited"
Johannesburg,Equity,MMG.JOH,"MICROmega Holdings Limited"
Johannesburg,Equity,MPT.JOH,"Mpact Limited"
Johannesburg,Equity,MRF.JOH,"Merafe Resources Limited"
Johannesburg,Equity,NBKP.JOH,"Nedbank Limited"
Johannesburg,Equity,NCS.JOH,"Nictus Limited"
Johannesburg,Equity,NED.JOH,"Nedbank Group Limited"
Johannesburg,Equity,NFEMOM.JOH,"NEWFUNDS EQUITY MOM ETF"
Johannesburg,Equity,NFEVAL.JOH,"NF Equity Value ETF"
Johannesburg,Equity,NFEVOL.JOH,"NF Low Volatility ETF"
Johannesburg,Equity,NFILBI.JOH,"NEWFUNDS ILBI ETF"
Johannesburg,Equity,NFSWIX.JOH,"NEWFUNDS SWIX 40 ETF"
Johannesburg,Equity,NFTRCI.JOH,"NEWFUNDS TRACI 3-M ETF"
Johannesburg,Equity,NGPLD.JOH,"NewGold Palladium ETF"
Johannesburg,Equity,NGPLT.JOH,"New Gold Platinum ETF"
Johannesburg,Equity,NHM.JOH,"Northam Platinum Limited"
Johannesburg,Equity,NPK.JOH,"Nampak Limited"
Johannesburg,Equity,NRL.JOH,"Newpark REIT Limited"
Johannesburg,Equity,NRP.JOH,"NEPI Rockcastle plc"
Johannesburg,Equity,NTC.JOH,"Netcare Limited"
Johannesburg,Equity,NTCP.JOH,"Netcare Limited"
Johannesburg,Equity,NVE.JOH,"NVest Financial Holdings Limited"
Johannesburg,Equity,OAO.JOH,"Oando PLC"
Johannesburg,Equity,OLG.JOH,"OneLogix Group Limited"
Johannesburg,Equity,OMU.JOH,"Old Mutual Ltd"
Johannesburg,Equity,PFB.JOH,"Premier Fishing and Brands Limited"
Johannesburg,Equity,PHM.JOH,"Phumelela Gaming and Leisure Limited"
Johannesburg,Equity,PIK.JOH,"Pick n Pay Stores Limited"
Johannesburg,Equity,QFH.JOH,"Quantum Foods Holdings Limited"
Johannesburg,Equity,RBX.JOH,"Raubex Group Limited"
Johannesburg,Equity,RDF.JOH,"Redefine Properties Limited"
Johannesburg,Equity,RFG.JOH,"Rhodes Food Group Holdings Limited"
Johannesburg,Equity,RHB.JOH,"RH Bophelo Limited"
Johannesburg,Equity,RLF.JOH,"Rolfes Holdings Limited"
Johannesburg,Equity,RMH.JOH,"RMB Holdings Limited"
Johannesburg,Equity,RNI.JOH,"Reinet Investments S.C.A."
Johannesburg,Equity,RPL.JOH,"RDI REIT P.L.C."
Johannesburg,Equity,SAR.JOH,"Safari Investments RSA Limited"
Johannesburg,Equity,SBACI.JOH,"SBA Commodity Index ETN"
Johannesburg,Equity,SBACOP.JOH,"SB Copper ETN"
Johannesburg,Equity,SBACRN.JOH,"SB Corn ETN"
Johannesburg,Equity,SBAPD1.JOH,"PaladiumCommodity-Linker"
Johannesburg,Equity,SBK.JOH,"Standard Bank Group Limited"
Johannesburg,Equity,SBKP.JOH,"Std Bank Group 6,5%Pref"
Johannesburg,Equity,SBPP.JOH,"Standard Bank Group Limited ZAR0.1 NON RED NON CUM NON PTG PRF"
Johannesburg,Equity,SBV.JOH,"Sabvest Limited"
Johannesburg,Equity,SEA.JOH,"Spear Reit Limited"
Johannesburg,Equity,SFN.JOH,"Sasfin Holdings Limited"
Johannesburg,Equity,SFNP.JOH,"Sasfin Holdings Limited"
Johannesburg,Equity,SGL.JOH,"Sibanye Gold Limited"
Johannesburg,Equity,SNH.JOH,"Steinhoff International Holdings N.V."
Johannesburg,Equity,SOLBE1.JOH,"Sasol Limited"
Johannesburg,Equity,SSK.JOH,"Stefanutti Stocks Holdings Limited"
Johannesburg,Equity,STXDIV.JOH,"Satrix Divi Plus ETF"
Johannesburg,Equity,STXILB.JOH,"Satrix ILBI Portfolio"
Johannesburg,Equity,SYG.JOH,"Sygnia Limited"
Johannesburg,Equity,SYG4IR.JOH,"Sygnia Itrix 4Ind Rev Gb"
Johannesburg,Equity,SYG500.JOH,"Sygnia Itrix S&P 500 ETF"
Johannesburg,Equity,SYGP.JOH,"Sygnia Itrix Gbl Pro ETF"
Johannesburg,Equity,SYGT40.JOH,"Sygnia Itrix Top 40 ETF"
Johannesburg,Equity,TAW.JOH,"Tawana Resources NL"
Johannesburg,Equity,TBS.JOH,"Tiger Brands Limited"
Johannesburg,Equity,TFG.JOH,"The Foschini Group Limited"
Johannesburg,Equity,TFGP.JOH,"The Foschini Group Limited"
Johannesburg,Equity,TKG.JOH,"Telkom SA SOC Limited"
Johannesburg,Equity,TLM.JOH,"TeleMasters Holdings Limited"
Johannesburg,Equity,TPF.JOH,"Transcend Residential Property Fund Limited"
Johannesburg,Equity,TSX.JOH,"Trans Hex Group Limited"
Johannesburg,Equity,UABCPA.JOH,"UBS ABCPA 05Dec23"
Johannesburg,Equity,UCP.JOH,"Unicorn Capital Partners Limited"
Johannesburg,Equity,UMMIEA.JOH,"UBS AG, London Branch 0% NTS 25-08-23 ZAR100"
Johannesburg,Equity,UMMIEB.JOH,"UBS AG, London Branch 0% NTS 25-08-23 ZAR 100"
Johannesburg,Equity,UOMWPA.JOH,"UBS OMWPA 17Oct23"
Johannesburg,Equity,USQCPA.JOH,"UBS SQCPA 05Dec23"
Johannesburg,Equity,VKE.JOH,"Vukile Property Fund Limited"
Johannesburg,Equity,VLE.JOH,"Value Group Limited"
Johannesburg,Equity,VMK.JOH,"Verimark Holdings Limited"
Johannesburg,Equity,VOD.JOH,"Vodacom Group Limited"
Johannesburg,Equity,VUN.JOH,"Vunani Limited"
Johannesburg,Equity,VVO.JOH,"Vivo Energy plc"
Johannesburg,Equity,WBO.JOH,"Wilson Bayly Holmes-Ovcon Limited"
Johannesburg,Equity,WEZ.JOH,"Wesizwe Platinum Limited"
Johannesburg,Equity,WKF.JOH,"Workforce Holdings Limited"
Johannesburg,Equity,WSL.JOH,"Wescoal Holdings Limited"
Johannesburg,Equity,YRK.JOH,"York Timber Holdings Limited"
Johannesburg,Equity,YYLBEE.JOH,"YeboYethu (RF) Limited"
Johannesburg,Equity,ZCL.JOH,"Zarclear Holdings Limited"
Johannesburg,Equity,ZPLP.JOH,"Zambezi Platinum (RF) Limited"
