region,type,symbol,name
Frankfurt,ETF,10AD.FRK,"F.EAGLE AMUNDI INTER.AHEO"
Frankfurt,ETF,10AH.FRK,"AIS-A.I.MSCI WRD UC.ETFDD"
Frankfurt,ETF,10AK.FRK,"AIS-AM.I.JPM G.GBI G.UEUD"
Frankfurt,ETF,1ATD.FRK,"COBA AKTIENTREND DTLD R"
Frankfurt,ETF,2B7F.FRK,"ISHS IV-AUTO.+ROBO.ET.DLD"
Frankfurt,ETF,3PT3.FRK,"SGKB L.-DANUBE TIGER EO B"
Frankfurt,ETF,3SP2.FRK,"STARCAP.-WINBONDS PL.A EO"
Frankfurt,ETF,4N2F.FRK,"LGT Funds SICAV - LGT Sustainable Equity Fund Europe"
Frankfurt,ETF,5HEE.FRK,"OSSIAM-O.ESG LC S.B.C.US"
Frankfurt,ETF,5L42.FRK,"DNCA Invest - Eurose"
Frankfurt,ETF,AEFA.FRK,"ABERD.GL-EME.MKTS EQ.AALS"
Frankfurt,ETF,AEFB.FRK,"ABERD.GL-EME.MKTS EQ.AAEO"
Frankfurt,ETF,AEFD.FRK,"ABERD.GL.-INDIAN EQ. AALS"
Frankfurt,ETF,AEMD.FRK,"Amundi IS MSCI Emerging Markets ETF DR D"
Frankfurt,ETF,AH50.FRK,"db x-trackers - Harvest FTSE China A-H 50 Index UCITS ETF (DR)"
Frankfurt,ETF,AICA.FRK,"AVANA I.T. E. D. A.KL.R"
Frankfurt,ETF,AICB.FRK,"AVANA I.T. E. C. A.KL.R"
Frankfurt,ETF,ALQD.FRK,"X II USD Asia ex Japan CorpBd ETF 1D"
Frankfurt,ETF,ALW.FRK,"BEST-IN-ONE BALANCED"
Frankfurt,ETF,ALW2.FRK,"AGIF-AL.EU.EQ.DI.AKTZA2EO"
Frankfurt,ETF,AMEA.FRK,"Amundi ETF MSCI EM Asia UCITS ETF"
Frankfurt,ETF,AMED.FRK,"Amundi Index Solutions - Amundi Index MSCI EMU"
Frankfurt,ETF,AW4C.FRK,"AXA WLD-FRAM.EM.MK.A C.EO"
Frankfurt,ETF,AXK1.FRK,"AXA ROSEN.E.A.-US E.BH(EO"
Frankfurt,ETF,AXK7.FRK,"AXA ROS.AC.APXJ.SC.A. BEO"
Frankfurt,ETF,AXKA.FRK,"AXA ROSEN.E.A.-JP.SC.B(EO"
Frankfurt,ETF,AXKC.FRK,"AXA ROSEN.E.A.-US EQ.B(EO"
Frankfurt,ETF,AXKD.FRK,"AXA ROS.E.AL.-G.EQ.A.B DL"
Frankfurt,ETF,AZHA.FRK,"AGIF-A.EUR.EQ.GRO.SEL.AEO"
Frankfurt,ETF,AZHI.FRK,"AGIF-INDONESIA EQU.A DL"
Frankfurt,ETF,AZHN.FRK,"AGIF-ASIA PAC.EQU.A EO"
Frankfurt,ETF,AZHQ.FRK,"Allianz Global Investors Fund - Allianz Europe Equity Growth"
Frankfurt,ETF,AZHR.FRK,"AGIF-EUR.EQU.GRTH IT EO"
Frankfurt,ETF,AZHS.FRK,"Allianz Global Investors Fund - Allianz Europe Small Cap Equity"
Frankfurt,ETF,B3F4.FRK,"BSF - BLACKROCK MIPG A4EO"
Frankfurt,ETF,B92A.FRK,"BGF-WORLD MNG A2 EO HD."
Frankfurt,ETF,BCFE.FRK,"UBS ETFs Public Limited Company - Bloomberg Commodity CMCI SF UCITS ETF"
