region,type,symbol,name
Brazil-Sao Paolo,Equity,ABCB2.SAO,"BANCO ABC BRASIL"
Brazil-Sao Paolo,Equity,ABCB4.SAO,"Banco ABC Brasil S.A."
Brazil-Sao Paolo,Equity,ACNB34.SAO,"Accenture plc"
Brazil-Sao Paolo,Equity,AETB34.SAO,"Aetna Inc."
Brazil-Sao Paolo,Equity,AGBC6L.SAO,"AGROP BACURIPNB*"
Brazil-Sao Paolo,Equity,AIGB34.SAO,"American International Group Inc."
Brazil-Sao Paolo,Equity,ALPA3.SAO,"Alpargatas S.A."
Brazil-Sao Paolo,Equity,ALPA4.SAO,"Alpargatas S.A."
Brazil-Sao Paolo,Equity,ALSC3.SAO,"Aliansce Shopping Centers S.A."
Brazil-Sao Paolo,Equity,AMAR3.SAO,"Marisa Lojas S.A."
Brazil-Sao Paolo,Equity,ANCR11B.SAO,"FD INV IM ANCAR IC"
Brazil-Sao Paolo,Equity,AQLL11.SAO,"AQUILLA FD INV IMO"
Brazil-Sao Paolo,Equity,ATSA11.SAO,"HEDGE ATRIUM SHOP"
Brazil-Sao Paolo,Equity,ATTA7L.SAO,"ATIAIA PEC  PNC*"
Brazil-Sao Paolo,Equity,AXPB34.SAO,"American Express Company"
Brazil-Sao Paolo,Equity,AZEV3.SAO,"Azevedo & Travassos S.A."
Brazil-Sao Paolo,Equity,BBDC3.SAO,"Banco Bradesco S.A."
Brazil-Sao Paolo,Equity,BBDC4.SAO,"Banco Bradesco S.A."
Brazil-Sao Paolo,Equity,BBFI11B.SAO,"BB FDO DE INVST I"
Brazil-Sao Paolo,Equity,BBSD.SAO,"BB ETF S&P DIV BR"
Brazil-Sao Paolo,Equity,BBSD11.SAO,"BB ETF S&P Dividendos Brasil Fundo de Indice"
Brazil-Sao Paolo,Equity,BCFF11.SAO,"FII BC FFII CI  ER"
Brazil-Sao Paolo,Equity,BCIA11.SAO,"Bradesco Carteira Imobiliaria Ativa Fundos de Investimento Imobiliario"
Brazil-Sao Paolo,Equity,BIIB34.SAO,"Biogen Inc."
Brazil-Sao Paolo,Equity,BMKS3.SAO,"Bicicletas Monark S.A."
Brazil-Sao Paolo,Equity,BMLC11B.SAO,"FD INV IMO FII BM"
Brazil-Sao Paolo,Equity,BMYB34.SAO,"Bristol-Myers Squibb Company"
Brazil-Sao Paolo,Equity,BOAC34.SAO,"Bank of America Corporation"
Brazil-Sao Paolo,Equity,BOVA.SAO,"ISHARES IBRX INDIC"
Brazil-Sao Paolo,Equity,BOVA11.SAO,"iShares Ibovespa Index"
Brazil-Sao Paolo,Equity,BPAC11.SAO,"Banco BTG Pactual S.A. UNITS (1 COM & 2 PRF CL'A')"
Brazil-Sao Paolo,Equity,BPAC3.SAO,"Banco BTG Pactual S.A."
Brazil-Sao Paolo,Equity,BPAC5.SAO,"Banco BTG Pactual S.A."
Brazil-Sao Paolo,Equity,BPHA3.SAO,"Brasil Pharma S.A."
Brazil-Sao Paolo,Equity,BTOW3.SAO,"B2W - Companhia Digital"
Brazil-Sao Paolo,Equity,BZLI11.SAO,"BRAZIL REALTY FDO"
Brazil-Sao Paolo,Equity,CCPR3.SAO,"Cyrela Commercial Properties S.A."
Brazil-Sao Paolo,Equity,CGRA3.SAO,"Grazziotin S.A."
Brazil-Sao Paolo,Equity,CGRA4.SAO,"Grazziotin S.A."
Brazil-Sao Paolo,Equity,CIEL3.SAO,"Cielo S.A."
Brazil-Sao Paolo,Equity,CMSA3.SAO,"CIMS SA"
Brazil-Sao Paolo,Equity,CMSA4.SAO,"CIMS SA"
Brazil-Sao Paolo,Equity,CPFE3.SAO,"CPFL Energia S.A."
Brazil-Sao Paolo,Equity,CPLE6.SAO,"Companhia Paranaense de Energia - COPEL"
Brazil-Sao Paolo,Equity,CSAB3.SAO,"Companhia de Seguros Alianca da Bahia"
Brazil-Sao Paolo,Equity,CTCA3.SAO,"CTC S.A."
Brazil-Sao Paolo,Equity,CTCA9.SAO,"CTC S.A."
Brazil-Sao Paolo,Equity,CTKA4.SAO,"Karsten S.A."
Brazil-Sao Paolo,Equity,CTSA4.SAO,"Companhia Tecidos Santanense Ltda."
Brazil-Sao Paolo,Equity,CXCE11B.SAO,"FD INV IMOB CAIXA"
Brazil-Sao Paolo,Equity,DEAI34.SAO,"Delta Air Lines Inc."
Brazil-Sao Paolo,Equity,DISB34.SAO,"The Walt Disney Company"
Brazil-Sao Paolo,Equity,DUKB34.SAO,"Duke Energy Corporation"
Brazil-Sao Paolo,Equity,EDGA11.SAO,"FD INV IM FII ED"
Brazil-Sao Paolo,Equity,EKTR4.SAO,"Elektro Redes S.A."
Brazil-Sao Paolo,Equity,ENMA3B.SAO,"CEMAR- CIA ENER MA"
Brazil-Sao Paolo,Equity,ENMA5B.SAO,"CEMAR- CIA ENER MA"
Brazil-Sao Paolo,Equity,ENMT3.SAO,"Energisa Mato Grosso - Distribuidora de Energia S-A"
Brazil-Sao Paolo,Equity,ENMT4.SAO,"Energisa Mato Grosso - Distribuidora de Energia S-A"
Brazil-Sao Paolo,Equity,FAED11.SAO,"FD INV IM ANHANGUE"
Brazil-Sao Paolo,Equity,FBMC4.SAO,"Fibam Companhia Industrial"
Brazil-Sao Paolo,Equity,FBOK34.SAO,"Facebook Inc."
Brazil-Sao Paolo,Equity,FCXO34.SAO,"Freeport-McMoRan Inc."
Brazil-Sao Paolo,Equity,FDXB34.SAO,"FedEx Corporation"
Brazil-Sao Paolo,Equity,FESA3.SAO,"Companhia de Ferro Ligas da Bahia - FERBASA"
Brazil-Sao Paolo,Equity,FESA4.SAO,"Companhia de Ferro Ligas da Bahia - FERBASA"
Brazil-Sao Paolo,Equity,FEXC11.SAO,"FD INV IMO FII BTG"
Brazil-Sao Paolo,Equity,FIIB11.SAO,"Real Estate Investment Fund Industry in Brazil"
Brazil-Sao Paolo,Equity,FIND.SAO,"IT NOW IFNC FUNDO"
Brazil-Sao Paolo,Equity,FIND11.SAO,"It Now IFNC Index Fund ETF"
Brazil-Sao Paolo,Equity,FIVN11.SAO,"Vida Nova Fundo Investimento Immobiliere"
Brazil-Sao Paolo,Equity,FLMA11.SAO,"Unitas DTVM S.A."
Brazil-Sao Paolo,Equity,FNOR11.SAO,"Finor -Ci Fund"
Brazil-Sao Paolo,Equity,FRTA3.SAO,"Pomifrutas S-A"
Brazil-Sao Paolo,Equity,FSPE11.SAO,"Fiset Pesca Fiset Fspe"
Brazil-Sao Paolo,Equity,FVBI11.SAO,"FD INV IM VBI FL"
Brazil-Sao Paolo,Equity,FVPQ11.SAO,"FD INV IM VIA PAR"
Brazil-Sao Paolo,Equity,GEPA3.SAO,"Rio Paranapanema Energia S.A."
Brazil-Sao Paolo,Equity,GEPA4.SAO,"Rio Paranapanema Energia S.A."
Brazil-Sao Paolo,Equity,GFSA3.SAO,"Gafisa S.A."
Brazil-Sao Paolo,Equity,GGBR3.SAO,"Gerdau S.A."
Brazil-Sao Paolo,Equity,GGBR4.SAO,"Gerdau S.A."
Brazil-Sao Paolo,Equity,GOAU3.SAO,"Metalurgica Gerdau S.A."
