region,type,symbol,name
Milan,ETF,3OIL.MIL,"Boost WTI Oil 3x Leverage Daily ETP"
Milan,ETF,3SIL.MIL,"Boost Silver 3x Leverage Daily ETP"
Milan,ETF,AA13.MIL,"Amundi ETF GvtBd HR EuroMTS Inv Grd 1-3"
Milan,ETF,AAA13.MIL,"Lyxor EuroMTS HRMcrWtGvBd1-3Y DR ETF Acc"
Milan,ETF,AAA35.MIL,"Lyxor EuroMTS HRMcrWtGvBd3-5Y DR ETF Acc"
Milan,ETF,AAA57.MIL,"Lyxor EuroMTS HRMcrWtGvBd5-7Y DR ETF Acc"
Milan,ETF,AEJ.MIL,"Lyxor MSCI AC AsiaPac ex Jap ETF Acc"
Milan,ETF,AGED.MIL,"ISHARES AGEING POPULATION UCITS"
Milan,ETF,AIGC.MIL,"ETFS All Commodities ETC"
Milan,ETF,ANX.MIL,"Amundi IS Nasdaq-100 ETF-C EUR"
Milan,ETF,AUE3.MIL,"ETFS 3x Short AUD Long EUR"
Milan,ETF,AUE5.MIL,"ETFS 5x Short AUD Long EUR ETC"
Milan,ETF,AUHEUA.MIL,"UBS ETF MSCI Australia H EUR A acc"
Milan,ETF,BRND.MIL,"Boost Brent Oil ETC"
Milan,ETF,BSX.MIL,"Lyxor EuroStoxx50 Dly -1x Inv ETF Acc"
Milan,ETF,BXX.MIL,"Lyxor EuroStoxx50 Dly -2x Inv ETF Acc"
Milan,ETF,C10.MIL,"Amundi ETF GvtBd EuroMTSBroadInvGrd10-15"
Milan,ETF,C13.MIL,"Amundi ETF GvtBd EuroMTSBroad InvGrd 1-3"
Milan,ETF,C33.MIL,"Amundi ETF GvtBd EuroMTSBroad InvGrd 3-5"
Milan,ETF,CBBB.MIL,"Amundi ETF BBB Euro Corp Invest Grade"
Milan,ETF,CBUS5.MIL,"UBS ETF BlombgBarcl US LqCrp1-5Yr USD A"
Milan,ETF,CBUS5E.MIL,"UBS ETF BlombgBarcl US LqCrp1-5Yr EURH A"
Milan,ETF,CHNA.MIL,"CSOP Source FTSE China A50 ETF"
Milan,ETF,CINA.MIL,"Lyxor China Enterprise (HSCEI) ETF Acc"
Milan,ETF,CMOD.MIL,"Invesco Bloomberg Commodity ETF"
Milan,ETF,CMU.MIL,"Amundi ETF MSCI EMU DR A-I"
Milan,ETF,CNAA.MIL,"Lyxor Fortune SG MSCI China A DR ETF Acc"
Milan,ETF,COPA.MIL,"ETFS Copper ETC"
Milan,ETF,CRBA.MIL,"LYXOR COMM CRB EX-AGRIC UCITS E"
Milan,ETF,CSCA.MIL,"iShares MSCI Canada ETF USD Acc"
Milan,ETF,CSJP.MIL,"iShares MSCI Japan ETF USD Acc"
Milan,ETF,CSKR.MIL,"iShares MSCI Korea ETF USD Acc"
Milan,ETF,CSNDX.MIL,"iShares NASDAQ 100 ETF USD Acc"
Milan,ETF,DGRA.MIL,"WisdomTree US Eqlty Dividend Gr ETF USD Acc"
Milan,ETF,DHSA.MIL,"WISDOMTREE US EQUITY INCOM UCIT"
Milan,ETF,DJLEV.MIL,"Lyxor EuroStoxx50 Dly 2x Lvrgd ETF Acc"
Milan,ETF,DJMC.MIL,"iShares EURO STOXX Mid ETF EUR Dist"
Milan,ETF,DJSC.MIL,"iShares EURO STOXX Small ETF EUR Dist"
Milan,ETF,DSUS.MIL,"Lyxor 10Y US Trsry Dly -2x Inv ETF Acc"
Milan,ETF,EAU3.MIL,"ETFS 3x Long AUD Short EUR"
Milan,ETF,EAU5.MIL,"ETFS 5x Long AUD Short EUR ETC"
Milan,ETF,EBBB.MIL,"Amundi IS Bcly Euro CorpBBB 1-5 ETF DR"
Milan,ETF,EBUL.MIL,"ETFS EUR Daily Hedged Gold ETC"
Milan,ETF,ECAD.MIL,"ETFS Long CAD Short EUR"
Milan,ETF,ECBC.MIL,"UC Thomson Reuters Bal Eurp Cnvrt Bd Dis"
Milan,ETF,ECBD.MIL,"UC Thomson Reuters Bal Eurp Cnvrt Bd"
Milan,ETF,ECRD.MIL,"ETFS EUR Daily Hedged WTI Crude Oil ETC"
Milan,ETF,EEA.MIL,"BNPP EASY FTSE EPRA EUROZONE UC"
Milan,ETF,EEIA.MIL,"WISDOMTREE EUROPE EQ INCOM UCIT"
Milan,ETF,EENG.MIL,"BNPP EASY NMX 30 INFRA GLOBAL U"
Milan,ETF,EFAG.MIL,"ETFS EUR DH Fw Agri DJ-UBS ED-F3 ETC"
Milan,ETF,EFCM.MIL,"ETFS EUR DH Fw AllCmds DJ-UBS ED-F3 ETC"
Milan,ETF,EGB3.MIL,"ETFS 3x Long GBP Short EUR"
Milan,ETF,EGB5.MIL,"ETFS 5x Long GBP Short EUR ETC"
Milan,ETF,EGRA.MIL,"WisdomTree Euroz Eqlty Dividend Gr ETF EURAcc"
Milan,ETF,EIMI.MIL,"iShares Core MSCI EM IMI ETF USD Acc"
Milan,ETF,EIMT.MIL,"ETFS EUR Dl Hdg Indl Mtls DJ-UBS ED ETC"
