region,type,symbol,name
Amsterdam,Mutual Fund,ABFW.AMS,"ASN Duurzaam Mixfonds"
Amsterdam,Mutual Fund,ACHA.AMS,"Capital Holdings Funds Plc- Asian Fund"
Amsterdam,Mutual Fund,ADWF.AMS,"Allianz Duurzaam Wereld Aandelen Fonds"
Amsterdam,Mutual Fund,AGHY.AMS,"AEAM Global High Yield Fund (EUR) Inc"
Amsterdam,Mutual Fund,AHAF.AMS,"Allianz Holland Fund"
Amsterdam,Mutual Fund,AHPF.AMS,"Allianz Pacific Aandelen Fonds"
Amsterdam,Mutual Fund,AHSF.AMS,"Allianz Holland Paraplufonds"
Amsterdam,Mutual Fund,ASN.AMS,"ASN Duurzaam Aandelenfonds NV"
Amsterdam,Mutual Fund,ASN5.AMS,"ASN Duurzaam Small & Midcapfonds"
Amsterdam,Mutual Fund,ASND.AMS,"ASN Duurzaam Mixfonds Defensief"
Amsterdam,Mutual Fund,ASNOB.AMS,"ASN Duurzaam Obligatiefonds"
Amsterdam,Mutual Fund,AVIAN.AMS,"Actiam Beleggingsfondsen N.V. - Actiam Verantwoord Index Aandelenfonds - Noord-Amerika Fund"
Amsterdam,Mutual Fund,AVIAO.AMS,"ACTIAM Verantwoord Index Aand. Opkmnd Lndn"
Amsterdam,Mutual Fund,AVIAW.AMS,"Actiam Beleggingsfondsen N.V. - Actiam Verantwoord Index Aandelenfonds - Wereld Fund"
Amsterdam,Mutual Fund,AVMD.AMS,"ACTIAM D mix def"
Amsterdam,Mutual Fund,AVWA.AMS,"ACTIAM I Wrld aand"
Amsterdam,Mutual Fund,BGHEF.AMS,"BNP GL HIGH IN EQ"
Amsterdam,Mutual Fund,BPGDF.AMS,"BNP PRM GLB DIV FD"
Amsterdam,Mutual Fund,DDEF.AMS,"Double Dividend B.V. - DD Equity Fund"
Amsterdam,Mutual Fund,DDIF.AMS,"DD INCOME FUND"
Amsterdam,Mutual Fund,DDPFA.AMS,"ActivInvestor Real Estate N.V."
Amsterdam,Mutual Fund,DDPFB.AMS,"Active Investor - DD Property Fund"
Amsterdam,Mutual Fund,HHCVF.AMS,"Hof Hoorneman Investment Funds NV - Hof Hoorneman China Value Fund"
Amsterdam,Mutual Fund,HHEMF.AMS,"Hof Hoorneman Emerging Markets Fund"
Amsterdam,Mutual Fund,HHEVF.AMS,"HOF Hoorneman European Value Fund NV"
Amsterdam,Mutual Fund,HHGF.AMS,"Hof Hoorneman Fund Management Mutual Fund"
Amsterdam,Mutual Fund,HHIF.AMS,"Hof Hoorneman Income Fund NV"
Amsterdam,Mutual Fund,HHMD.AMS,"Hof Hoorneman Fund Management - Hof Hoorneman Mix Fondsen Defensief Mutual Fund"
Amsterdam,Mutual Fund,HHOF.AMS,"Hof Hoorneman Obligatie Fonds"
Amsterdam,Mutual Fund,HHPF.AMS,"HOF Hoorneman Phoenix Fund NV"
Amsterdam,Mutual Fund,HHREF.AMS,"Hof Hoorneman Real Estate Value Fund"
Amsterdam,Mutual Fund,IJAWA.AMS,"INTEREFF AL JAPAN"
Amsterdam,Mutual Fund,KBEPF.AMS,"KEMPEN EURO PROP"
Amsterdam,Mutual Fund,KEHDF.AMS,"Kempen European High Dividend Fund N.V."
Amsterdam,Mutual Fund,KGPFI.AMS,"Kempen Global Property Fundamental Index Fund N.V."
Amsterdam,Mutual Fund,KGPFN.AMS,"Kempen Global Property Fundamental Index Fund N.V."
Amsterdam,Mutual Fund,KGSEF.AMS,"Kempen Global Sustainable Equity Fund N.V."
Amsterdam,Mutual Fund,KORAF.AMS,"Kempen Orange Fund N.V."
Amsterdam,Mutual Fund,LCHA.AMS,"LCH Class A"
Amsterdam,Mutual Fund,LCHB.AMS,"The Capital Holdings Funds PLC - Leveraged Capital Holdings Fund"
Amsterdam,Mutual Fund,NBZ.AMS,"Nederlandse Beleggingsmaatschappij Voor Zeeschepen BV"
Amsterdam,Mutual Fund,NNBM.AMS,"NN Paraplufonds 1 N.V. - NN Basic Materials Fund"
Amsterdam,Mutual Fund,NNDCG.AMS,"NN Paraplufonds 1 N.V. - NN Daily Consumer Goods Fund"
Amsterdam,Mutual Fund,NNDZA.AMS,"NN Duurzaam Aandelen Fonds P"
Amsterdam,Mutual Fund,NNED.AMS,"NN Europees Deelnemingen Fonds - P"
Amsterdam,Mutual Fund,NNEEF.AMS,"NN Paraplufonds 1 N.V. - NN Emerging Europe Fund"
Amsterdam,Mutual Fund,NNEN.AMS,"NN Paraplufonds 1 N.V. - NN Energy Fund"
Amsterdam,Mutual Fund,NNEOF.AMS,"ING Euro Obligatie Fonds"
Amsterdam,Mutual Fund,NNESA.AMS,"NN EISE Fund A P"
Amsterdam,Mutual Fund,NNESC.AMS,"NN Paraplufonds 1 N.V. - NN Europe Small Caps Fund"
Amsterdam,Mutual Fund,NNEUF.AMS,"NN Paraplufonds 1 N.V. - NN Europe Fund"
Amsterdam,Mutual Fund,NNFC.AMS,"Ing First Class Obligate Fond 30"
Amsterdam,Mutual Fund,NNFEF.AMS,"NN Paraplufonds 2 N.V. - NN Far East Fund"
Amsterdam,Mutual Fund,NNFF.AMS,"NN Paraplufonds 1 N.V. - NN Financials Fund"
Amsterdam,Mutual Fund,NNGLF.AMS,"NN Paraplufonds 1 N.V. - NN Global Fund"
Amsterdam,Mutual Fund,NNGLO.AMS,"ING Global Obligatie Fonds"
Amsterdam,Mutual Fund,NNGLR.AMS,"ING Onroerend Goed Aandelen Basis Fonds"
Amsterdam,Mutual Fund,NNHC.AMS,"NN Paraplufonds 1 N.V.- NN Health Care Fund"
Amsterdam,Mutual Fund,NNHDA.AMS,"NN HOOG DIV A FD"
Amsterdam,Mutual Fund,NNHDO.AMS,"NN Paraplufonds 3 N.V. - NN Global High Yield Fund"
Amsterdam,Mutual Fund,NNJPF.AMS,"Ing Bank Japan Fd"
Amsterdam,Mutual Fund,NNLCG.AMS,"NN Paraplufonds 1 N.V. - NN Luxury Consumer Goods Fund"
Amsterdam,Mutual Fund,NNLF.AMS,"NN Paraplufonds 4 N.V. - NN Lion Fund"
Amsterdam,Mutual Fund,NNLIF.AMS,"NN EI Fund P"
Amsterdam,Mutual Fund,NNLRF.AMS,"NN RENTE P"
Amsterdam,Mutual Fund,NNMIX.AMS,"NN WM Fund P"
Amsterdam,Mutual Fund,NNNA.AMS,"ING Paraplufonds 1 N.V. - ING North America Fund"
Amsterdam,Mutual Fund,NNPDF.AMS,"ING Premium Dividend Basis Fonds"
Amsterdam,Mutual Fund,NNSDF.AMS,"NN EDA Fund P"
Amsterdam,Mutual Fund,NNTS.AMS,"ING Telecommunication Services Basis Fonds"
Amsterdam,Mutual Fund,NNUT.AMS,"ING Basis Fonds - ING Utilities Basis Fonds"
Amsterdam,Mutual Fund,OBAM.AMS,"BNP OBAM"
Amsterdam,Mutual Fund,OPWAF.AMS,"Optimix Wereld Aandelen Fonds N.V."
Amsterdam,Mutual Fund,ROBC.AMS,"Robeco - US Conservative High Dividend Equity Fund"
Amsterdam,Mutual Fund,ROBE.AMS,"Robeco Hollands Bezit"
Amsterdam,Mutual Fund,ROHOL.AMS,"Robeco Hollands Bezit"
Amsterdam,Mutual Fund,ROMF.AMS,"RG GMFAC E G"
Amsterdam,Mutual Fund,TCHA.AMS,"TCH Class A"
Amsterdam,Mutual Fund,TCMAF.AMS,"Intereffekt Investment Funds N.V."
Amsterdam,Mutual Fund,THXLE.AMS,"Theta Fund Management - Legend Fund"
Amsterdam,Mutual Fund,TP.AMS,"T&P Allegretto Fund N.V"
Amsterdam,Mutual Fund,TVG.AMS,"Triodos Vastgoedfonds Inc"
Amsterdam,Mutual Fund,WPSEU.AMS,"W.P. Stewart Funds Plc - W.P. Stewart NGS Fund"
