region,type,symbol,name
Vienna,Mutual Fund,AT0000495064.VIE,"E+S Erfolgs-Invest"
Vienna,Mutual Fund,AT0000495734.VIE,"Gutmann US-Portfolio (USD)"
Vienna,Mutual Fund,AT0000496310.VIE,"Niederoesterreich III"
Vienna,Mutual Fund,AT0000497185.VIE,"Niederoesterreich I"
Vienna,Mutual Fund,AT0000607379.VIE,"RBW LAURA"
Vienna,Mutual Fund,AT0000610746.VIE,"R-2012 Spezial"
Vienna,Mutual Fund,AT0000613625.VIE,"ESPA STOCK EUROPE PROPERTY CZK "
Vienna,Mutual Fund,AT0000617675.VIE,"ZZ TREND"
Vienna,Mutual Fund,AT0000618137.VIE,"C-QUADRAT ARTS Total Return Spe"
Vienna,Mutual Fund,AT0000619473.VIE,"IHAG FLEX INCOME (T)"
Vienna,Mutual Fund,AT0000619705.VIE,"S.A.M. MD-A Managed Discount Al"
Vienna,Mutual Fund,AT0000622097.VIE,"TIWAG-Vorsorge-Fonds II"
Vienna,Mutual Fund,AT0000633763.VIE,"ESPA CESK? FOND ST?TN?CH DLUHOP"
Vienna,Mutual Fund,AT0000633771.VIE,"ESPA CESK? FOND ST?TN?CH DLUHOP"
Vienna,Mutual Fund,AT0000634704.VIE,"C-QUADRAT ARTS Total Ret. Balan"
Vienna,Mutual Fund,AT0000634738.VIE,"C-QUADRAT ARTS Total Return Dyn"
Vienna,Mutual Fund,AT0000647383.VIE,"UIA Austro-Garant"
Vienna,Mutual Fund,AT0000649967.VIE,"S-ZukunftAktien 1"
Vienna,Mutual Fund,AT0000649975.VIE,"S-ZukunftRenten 1"
Vienna,Mutual Fund,AT0000659008.VIE,"ESPA CESK? FOND FIREMN?CH DLUHO"
Vienna,Mutual Fund,AT0000659636.VIE,"RT Zukunftsvorsorge Aktienfonds"
Vienna,Mutual Fund,AT0000659644.VIE,"RT Zukunftsvorsorge Aktienfonds"
Vienna,Mutual Fund,AT0000660360.VIE,"DB PWM Global"
Vienna,Mutual Fund,AT0000672274.VIE,"TVG Dynamik Plus (A)"
Vienna,Mutual Fund,AT0000672282.VIE,"TVG Dynamik Plus (T)"
Vienna,Mutual Fund,AT0000697222.VIE,"VBV Global Bonds 1"
Vienna,Mutual Fund,AT0000697727.VIE,"Security WVP Global"
Vienna,Mutual Fund,AT0000708581.VIE,"Basis Portfolio 10 Jahre (A)"
Vienna,Mutual Fund,AT0000708730.VIE,"Basis Portfolio 10 Jahre (T)"
Vienna,Mutual Fund,AT0000715172.VIE,"OBK 50"
Vienna,Mutual Fund,AT0000722988.VIE,"FWU TOP - Trends"
Vienna,Mutual Fund,AT0000734975.VIE,"IQAM Bond High Yield (RT)"
Vienna,Mutual Fund,AT0000746508.VIE,"FWU TOP - konservativ"
Vienna,Mutual Fund,AT0000746516.VIE,"FWU TOP - offensiv"
Vienna,Mutual Fund,AT0000746524.VIE,"FWU TOP - spekulativ"
Vienna,Mutual Fund,AT0000746532.VIE,"FWU TOP - dynamisch"
Vienna,Mutual Fund,AT0000761283.VIE,"Tender Global"
Vienna,Mutual Fund,AT0000767652.VIE,"DONAU STAR-FONDS (T)"
Vienna,Mutual Fund,AT0000774625.VIE,"OBK 10"
Vienna,Mutual Fund,AT0000789839.VIE,"TIWAG-Vorsorge-Fonds"
Vienna,Mutual Fund,AT0000796610.VIE,"APK Renten EUR I01 (T)"
Vienna,Mutual Fund,AT0000801048.VIE,"OBK 4"
Vienna,Mutual Fund,AT0000801055.VIE,"OBK 5"
Vienna,Mutual Fund,AT0000801261.VIE,"S-PensionsVorsorge-O?"
Vienna,Mutual Fund,AT0000814918.VIE,"OOEV 2"
Vienna,Mutual Fund,AT0000819040.VIE,"OBK 51"
Vienna,Mutual Fund,AT0000820519.VIE,"OBK 33"
Vienna,Mutual Fund,AT0000823281.VIE,"IQAM Equity Emerging Markets (R"
Vienna,Mutual Fund,AT0000859103.VIE,"TVG konservativ"
Vienna,Mutual Fund,AT0000969795.VIE,"OOEV 1"
Vienna,Mutual Fund,AT0000A00XL4.VIE,"R-VIP 35 (I) T"
Vienna,Mutual Fund,AT0000A00XN0.VIE,"R-VIP 75 (I) T"
Vienna,Mutual Fund,AT0000A00XQ3.VIE,"R-VIP 100 (I) T"
