region,type,symbol,name
India-Bombay,Equity,500016.BSE,"ARUNA HOTELS LTD."
India-Bombay,Equity,500024.BSE,"Assam Company India Limited"
India-Bombay,Equity,500058.BSE,"Bihar Sponge Iron Limited"
India-Bombay,Equity,500084.BSE,"CESC Limited"
India-Bombay,Equity,500086.BSE,"Exide Industries Limited"
India-Bombay,Equity,500133.BSE,"ESAB India Limited"
India-Bombay,Equity,500171.BSE,"GHCL Limited"
India-Bombay,Equity,500173.BSE,"Gujarat Fluorochemicals Limited"
India-Bombay,Equity,500180.BSE,"HDFC Bank Limited"
India-Bombay,Equity,500208.BSE,"INDU NISSAN OXO-CHEMICAL INDUS"
India-Bombay,Equity,500220.BSE,"Jasch Industries Limited"
India-Bombay,Equity,500246.BSE,"Envair Electrodyne Limited"
India-Bombay,Equity,500247.BSE,"Kotak Mahindra Bank Limited"
India-Bombay,Equity,500264.BSE,"Mafatlal Industries Limited"
India-Bombay,Equity,500274.BSE,"MESCO PHARMACEUTICALS LTD."
India-Bombay,Equity,500280.BSE,"Century Enka Limited"
India-Bombay,Equity,500460.BSE,"Mukand Limited"
India-Bombay,Equity,500877.BSE,"Apollo Tyres Limited"
India-Bombay,Equity,501061.BSE,"STATE BANK OF BIKANER & JAIPUR"
India-Bombay,Equity,501148.BSE,"Dalal Street Investments Limited"
India-Bombay,Equity,501179.BSE,"Oscar Investments Limited"
India-Bombay,Equity,501370.BSE,"Walchand Peoplefirst Limited"
India-Bombay,Equity,501458.BSE,"MAFATLAL DYES & CHEMICALS LTD."
India-Bombay,Equity,502255.BSE,"NEYCER INDIA LTD."
India-Bombay,Equity,502850.BSE,"GAEKWAR MILLS LTD."
India-Bombay,Equity,502856.BSE,"GANDHIDHAM SPINNING & MANUFACT"
India-Bombay,Equity,502901.BSE,"The Jamshri Ranjitsinghji Spg. & Wvg. Mills Co. Ltd."
India-Bombay,Equity,502943.BSE,"KHATAU MAKANJI SPG.& WVG.CO.LT"
India-Bombay,Equity,503127.BSE,"Raja Bahadur International Limited"
India-Bombay,Equity,503622.BSE,"S.V.TRADING & AGENCIES LTD."
India-Bombay,Equity,503626.BSE,"KSHITIZ INVESTMENT LTD."
India-Bombay,Equity,503673.BSE,"CMM BROADCASTING NETWORK LTD."
India-Bombay,Equity,503816.BSE,"Swadeshi Polytex Limited"
India-Bombay,Equity,504076.BSE,"Jyoti Limited"
India-Bombay,Equity,504084.BSE,"Kaycee Industries Limited"
India-Bombay,Equity,504112.BSE,"Nelco Limited"
India-Bombay,Equity,504273.BSE,"Tumus Electric Corporation Limited"
India-Bombay,Equity,504346.BSE,"G.D.TRADING & AGENCIES LTD."
India-Bombay,Equity,504614.BSE,"Sarda Energy & Minerals Limited"
India-Bombay,Equity,504643.BSE,"BWL LTD."
India-Bombay,Equity,504988.BSE,"Welcast Steels Limited"
India-Bombay,Equity,505075.BSE,"Setco Automotive Limited"
India-Bombay,Equity,505250.BSE,"G. G. Dandekar Machine Works Limited"
