region,type,symbol,name
India-Bombay,Mutual Fund,100080.BSE,"DSP BlackRock Equity Reg Div"
India-Bombay,Mutual Fund,100261.BSE,"Kotak Banking and PSU Debt Reg Mn Div"
India-Bombay,Mutual Fund,100365.BSE,"ICICI Pru Income Gr"
India-Bombay,Mutual Fund,101143.BSE,"ICICI Pru Dynamic Div"
India-Bombay,Mutual Fund,101657.BSE,"Franklin India Dyn PE Ratio FoF Div"
India-Bombay,Mutual Fund,101667.BSE,"Reliance S-T Dividend Re-invest"
India-Bombay,Mutual Fund,101816.BSE,"Birla Sun Life MIP II Wlth 25 Reg Mn Div"
India-Bombay,Mutual Fund,102203.BSE,"DHFL Pramerica Bal AdvDv Opt"
India-Bombay,Mutual Fund,102261.BSE,"HSBC Mthly Inc Plan Svngs Pln Qty Div"
India-Bombay,Mutual Fund,102434.BSE,"DSP BlackRock India T.I.G.E.R. Reg Gr"
India-Bombay,Mutual Fund,102435.BSE,"DSP BlackRock India T.I.G.E.R. Reg Div"
India-Bombay,Mutual Fund,102514.BSE,"UTI Gilt Advantage L-T PF Prsc DT Auto"
India-Bombay,Mutual Fund,103819.BSE,"DSP BlackRock Opportunities Reg Gr"
India-Bombay,Mutual Fund,104772.BSE,"DSP BlackRock Tax Saver Reg Gr"
India-Bombay,Mutual Fund,105989.BSE,"DSP BlackRock Micro Cap Reg Gr"
India-Bombay,Mutual Fund,107472.BSE,"Invesco India Gilt L-T Qtr Div"
India-Bombay,Mutual Fund,108544.BSE,"IDFC All Seasons Bond Fund"
India-Bombay,Mutual Fund,108561.BSE,"IDFC Dynamic Bond Reg Qtr Div"
India-Bombay,Mutual Fund,108592.BSE,"IDFC Imperial Equity A Gr"
India-Bombay,Mutual Fund,108597.BSE,"IDFC Classic Equity A Div"
India-Bombay,Mutual Fund,108730.BSE,"IDFC SS Inc M-T Reg Bi-M Div"
India-Bombay,Mutual Fund,108764.BSE,"IDFC SS Inc Inv Reg Qtr Div"
India-Bombay,Mutual Fund,108766.BSE,"IDFC Super Saver Income Fund"
India-Bombay,Mutual Fund,111382.BSE,"Principal Emerging Bluechip Hlf Yrly Div"
India-Bombay,Mutual Fund,112152.BSE,"Canara Robeco F.O.R.C.E. Reg Gr"
India-Bombay,Mutual Fund,112153.BSE,"Canara Robeco F.O.R.C.E Reg Div"
India-Bombay,Mutual Fund,112925.BSE,"Axis Income Saver Qtly Div"
India-Bombay,Mutual Fund,116556.BSE,"Union KBC Dynamic Bond Div"
India-Bombay,Mutual Fund,117692.BSE,"DSP BlackRock US Flexible Equity Reg Div"
India-Bombay,Mutual Fund,118273.BSE,"Canara Robeco F.O.R.C.E. Dir Gr"
India-Bombay,Mutual Fund,118274.BSE,"Canara Robeco F.O.R.C.E Fund"
India-Bombay,Mutual Fund,118399.BSE,"IDFC SS Inc M-T Dir Bi-M Div"
India-Bombay,Mutual Fund,118972.BSE,"DHFL Pramerica Income Adv Dr PlGr"
India-Bombay,Mutual Fund,119028.BSE,"DSP BlackRock Nat Res & New Enrgy Dir Gr"
India-Bombay,Mutual Fund,119247.BSE,"DSP BlackRock India T.I.G.E.R. Dir Gr"
India-Bombay,Mutual Fund,119281.BSE,"Tata India Tax Svgs Dir Div"
India-Bombay,Mutual Fund,119451.BSE,"Principal Growth Dir Hlf Yrly Div"
India-Bombay,Mutual Fund,119465.BSE,"Principal Large Cap Dir Hlf Yrly Div"
India-Bombay,Mutual Fund,119483.BSE,"Principal Smart Eq Dir Hlf Yrly Div"
India-Bombay,Mutual Fund,119485.BSE,"Principal Balanced Dir Hlf Yrly Div"
India-Bombay,Mutual Fund,119762.BSE,"Kotak Banking and PSU Debt Dir Gr"
India-Bombay,Mutual Fund,119763.BSE,"Kotak Banking & PSU Debt"
India-Bombay,Mutual Fund,120073.BSE,"HSBC Mthly Inc Plan Svngs Pln Gr Drt Pln"
India-Bombay,Mutual Fund,120075.BSE,"HSBC Mthly Inc Plan Svngs Pln Qty DvDtPl"
India-Bombay,Mutual Fund,120360.BSE,"Sahara R.E.A.L Dir Div"
India-Bombay,Mutual Fund,120479.BSE,"Axis Income Saver Dir Qtly Div"
India-Bombay,Mutual Fund,121270.BSE,"DHFL Pramerica Bkg & PSU Gr"
India-Bombay,Mutual Fund,122387.BSE,"Motilal Oswal MOSt Focused 25 Reg Gr"
India-Bombay,Mutual Fund,122639.BSE,"PPFAS Long Term Value Dir Gr"
India-Bombay,Mutual Fund,122675.BSE,"DHFL Pramerica Insta Csh Pls DrPlAnBsOpt"
India-Bombay,Mutual Fund,123690.BSE,"Kotak Banking and PSU Debt Reg Gr"
India-Bombay,Mutual Fund,125596.BSE,"Birla Sun Life Bkng & Fin Srvcs Reg Div"
India-Bombay,Mutual Fund,127182.BSE,"IDBI Debt Opp Reg Qty Div"
India-Bombay,Mutual Fund,129047.BSE,"Motilal Oswal MOSt Foc Mltcap 35 Dir Div"
India-Bombay,Mutual Fund,129048.BSE,"Motilal Oswal MOSt Foc Mltcap 35 Reg Gr"
India-Bombay,Mutual Fund,129049.BSE,"Motilal Oswal MOSt Foc Mltcap 35 Reg Div"
India-Bombay,Mutual Fund,129193.BSE,"HSBC Managed Solutions India Mod Gr Drt"
India-Bombay,Mutual Fund,131030.BSE,"DHFL Pramerica Arbitrage Rg Pl Qt Dv"
India-Bombay,Mutual Fund,132756.BSE,"Tata India Tax Svgs Dir Gr"
India-Bombay,Mutual Fund,133052.BSE,"ICICI Pru Equity Income Dir Qty Div"
India-Bombay,Mutual Fund,133053.BSE,"ICICI Pru Equity Income Qty Div"
India-Bombay,Mutual Fund,135124.BSE,"Axis Equity Saver Dir Qly Div"
India-Bombay,Mutual Fund,135125.BSE,"Axis Equity Saver Reg Qly Div"
India-Bombay,Mutual Fund,135419.BSE,"UTI Income Opportunities Reg Hf Yrly Div"
India-Bombay,Mutual Fund,135657.BSE,"Peerless Equity Half Yrly Div"
India-Bombay,Mutual Fund,135660.BSE,"Peerless Equity Yrly Div"
India-Bombay,Mutual Fund,135789.BSE,"Tata Bkg & Finl Svgs Dir Dividend Py"
India-Bombay,Mutual Fund,135790.BSE,"Tata Bkg & Finl Svgs Reg Dividend Py"
India-Bombay,Mutual Fund,136094.BSE,"HDFC Retirement Svgs Equity Dir"
India-Bombay,Mutual Fund,136465.BSE,"HDFC Retirement Svgs Hybrid Debt Dir"
India-Bombay,Mutual Fund,138305.BSE,"DHFL Pramerica Insta Csh Pls DrPlAnBsOpt"
India-Bombay,Mutual Fund,138381.BSE,"DHFL Pramerica Bal AdvDv Opt"
India-Bombay,Mutual Fund,ABNAMROCASHA.BSE,"BNP Paribas Overnight Reg Gr"
India-Bombay,Mutual Fund,ABNAMROCASHI.BSE,"BNP Paribas Overnight Dl Div"
India-Bombay,Mutual Fund,ABNAMROCASHW.BSE,"BNP Paribas Overnight Reg Wk Div"
India-Bombay,Mutual Fund,ABNAMRODIVID.BSE,"BNP Paribas Dividend Yield Div"
India-Bombay,Mutual Fund,ABNAMROEQUIT.BSE,"BNP Paribas Equity Div"
India-Bombay,Mutual Fund,ABNAMROFLEXI.BSE,"BNP Paribas Flexi Debt Dl Div"
India-Bombay,Mutual Fund,ABNAMROFRFAC.BSE,"BNP Paribas S-T Income Reg Gr"
India-Bombay,Mutual Fund,BOBEQUITYLIN.BSE,"Baroda Pioneer ELSS 96 A Div"
India-Bombay,Mutual Fund,BOIAXACORPOR.BSE,"BOI AXA Corporate Credit Spectrum Dir Gr"
India-Bombay,Mutual Fund,BOIAXAEQUITY.BSE,"BOI AXA Equity Eco Bns"
India-Bombay,Mutual Fund,BOIAXAFOCUSE.BSE,"BOI AXA Manufacturing and Infrastructure fund"
India-Bombay,Mutual Fund,BOIAXALIQUID.BSE,"BOI AXA Liquid Reg Dl Div"
India-Bombay,Mutual Fund,BOIAXAMANUFA.BSE,"BOI AXA Manufacturing and Infrastructure fund"
India-Bombay,Mutual Fund,BOIAXAREGULA.BSE,"BOI AXA Conservative Hybrid Fund"
India-Bombay,Mutual Fund,BOIAXASTINCO.BSE,"BOI AXA S-T Income Reg Gr"
India-Bombay,Mutual Fund,BOIAXATAXADV.BSE,"BOI AXA Tax Advantage Eco Div"
India-Bombay,Mutual Fund,BOIAXATREASU.BSE,"BOI AXA Treasury Advantage Ret Dl Div"
India-Bombay,Mutual Fund,CANARAROBECO.BSE,"Canara Robeco F.O.R.C.E Reg Div"
